Title,Field1,Penulis1,Penulis2,Abstrak,Klasifikasi,Jenis,Subjek,Tahun,Penerbit
ANALISIS PROFIL KONSUMEN PADA USAHA FERRY CATERING DI MASA PANDEMI DENGAN PENDEKATAN VALUE PROPOSITION DESIGN SHANIA ARTAMEVIA,SHANIA ARTAMEVIA,SHANIA ARTAMEVIA,Nadya Novandriani Karina Moeliono,"Pandemi Covid-19 menyebar secara global ke seluruh belahan dunia hingga ke Indonesia. Dampak ekonomi akibat pandemi dirasakan oleh Ferry Catering yang merupakan salah satu bisnis kuliner di Bogor yang menjadi zona merah Covid-19. Hal ini ditunjukkan dari penurunan omzet secara drastis jika dibandingkan dengan tiga tahun sebelumnya, yang dimana pendapatan yang berkontribusi terbesar adalah catering untuk pernikahan. Namun, adanya kebijakan gedung dan orang-orang lebih memilih untuk mengurangi aktivitas di luar. Sehingga Ferry Catering berencana untuk berfokus pada catering harian. Melalui penelitian ini akan diungkapkan hal-hal yang menjadi kebutuhan dan keinginan dari konsumen dengan cara merumuskan profil konsumen melalui pendekatan Value Proposition Design dari Alexander Osterwalder melalui identifikasi customer jobs, pains, dan gains. Metode yang digunakan adalah kualitatif deskriptif yang melakukan wawancara, observasi, dan serta dokumentasi sebagai teknik pengumpulan datanya. Hasil akhir dari penelitian ini adalah profil konsumen dari Ferry Catering pada segmen harian, berdasarkan hal yang dilakukan konsumen dalam membeli makanan di masa pandemi, hal yang mengganggu konsumen ketika melakukan pembelian makanan catering di luar, dan hal-hal yang diharapkan konsumen dalam pembelian catering harian pada masa pandemi.","658.834 2 - Consumer behavior, Motivation research, Consumer psychology",Karya Ilmiah - Skripsi (S1) - Reference,Consumen Behaviour,2021,"Universitas Telkom, Fakultas Komunikasi dan Bisnis"
Pengaruh E-Trust Terhadap E-Customer Loyalty Pada Pengguna Layanan GoFood Selama Masa Pandemi Covid-19 Melalui E-Customer Satisfaction Sebagai Variabel Intervening (Studi Pada Pengguna Layanan GoFood di Indonesia) MARTIFA FIRLI DEVI,MARTIFA FIRLI DEVI,MARTIFA FIRLI DEVI,MAHIR PRADANA,"GoFood merupakan layanan pesan antar makanan secara online pada aplikasi Gojek yang memimpin pangsa pasar di Indonesia dengan pertumbuhan transaksi yang melebihi transaksi layanan transportasinya dan memiliki brand identity paling tinggi, tidak menjamin adanya kepuasan pada pengguna GoFood. Terdapat beberapa keluhan dari konsumen terkait dengan masalah yang dirasakan dalam penggunaan layanan GoFood, seperti layanan GoFood tidak bertanggung jawab dalam mengantarkan pesanan makanan. Hal ini juga didukung dengan hasil pra-survei, menunjukkan terdapat permasalahan pada layanan yang diberikan GoFood. Jika masalah ini dibiarkan, maka akan memperngaruhi kepuasan konsumen dan mengakibatkan menurunnya loyalitas pelanggan. Penelitian ini bertujuan untuk mengetahui pengaruh e-trust terhadap e-customer loyalty pada pengguna layanan GoFood di Indonesia selama masa pandemi Covid-19 melalui e-customer satisfaction sebagai variabel intervening. Jenis penelitian yang digunakan adalah deskriptif dan kausal dengan pendekatan kuantitatif. Pengambilan sampel pada penelitian ini menggunakan metode non probability sampling dengan jenis purposive sampling sejumlah 100 orang. Teknik analisis yang digunakan dalam penelitian ini yaitu Structural Equity Modeling (SEM) yang diolah dengan software SmartPLS. Hasil penelitiannya membuktikan jika e-trust tidak memiliki pengaruh positif dan tidak signifikan terhadap e-customer loyalty, e-trust memiliki pengaruh positif dan signifikan terhadap e-customer satisfaction, e-customer satisfaction memiliki pengaruh positif dan signifikan terhadap e-customer loyalty, e-trust memiliki pengaruh positif dan signifikan terhadap e-customer loyalty melalui e-customer satisfaction.",658.809 - Services marketing,Karya Ilmiah - Skripsi (S1) - Reference,Service Marketing,2021,"Universitas Telkom, S1 Administrasi Bisnis"
Pengaruh Gaya Kepemimpinan Transformasional terhadap Kinerja Karyawan dengan Stres Kerja sebagai Variabel Intervening di PT. Pos Indonesia (Persero) Kantor Pusat Bandung DHARMA JAYA,DHARMA JAYA,DHARMA JAYA,Mahendra Fakhri,"Sumber daya manusia yang dikelola dengan gaya kepemimpinan yang tepat dan 
memiliki pengelolaan stres kerja yang baik akan menghasilkan kinerja karyawan yang 
tinggi serta efektif dan efisien dalam mencapai tujuan organisasi. Berdasarkan hasil 
pra kuesioner yang disebarkan kepada 27 orang karyawan di PT. Pos Indonesia 
(Persero) Kantor Pusat Bandung tentang variabel bebas yang mempengaruhi kinerja 
karyawan, gaya kepemimpinan dan stres kerja memiliki rata-rata terendah yaitu 
sebesar 3,26 dan 3,22. Penelitian ini bertujuan untuk mengetahui dan menganalisis 
pengaruh gaya kepemimpinan trasnformasional terhadap kinerja karyawan dengan 
stres kerja sebagai variabel intervening.
Penelitian ini menggunakan metode penelitian kuantitatif deskriptif. Populasi 
dalam penelitian ini adalah seluruh karyawan PT. Pos Indonesia (Persero) Kantor 
Pusat Bandung. Teknik sampel dalam penelitian ini menggunakan teknik sampel jenuh 
yaitu 65 orang karyawan. Sumber data penelitian ini terdiri dari data primer dan data 
sekunder. Teknik pengumpulan data terdiri dari studi lapangan dan studi Pustaka. 
Analisis data dilakukan dengan analisis jalur, uji hipotesis dan koefisien determinasi. 
Hasil penelitian ini menunjukkan bahwa variabel gaya kepemimpinan 
transformasional (X) berpengaruh signifikan terhadap kinerja karyawan (Y) sebesar 
48,3%, variabel gaya kepemimpinan tranformasional (X) tidak berpengaruh secara 
signifikan terhadap stres kerja (Z), variabel stres kerja tidak berpengaruh secara 
signifikan terhadap kinerja karyawan (Y), dan variabel gaya kepemimpinan 
transformasional (X) berpengaruh signifikan terhadap variabel kinerja karyawan (Y) 
melalui stres kerja (Z) sebesar 69,6%.",658.314 22 - Job satisfaction,Karya Ilmiah - Skripsi (S1) - Reference,Human Resource Management,2021,"Universitas Telkom, Fakultas Komunikasi dan Bisnis"
"PENGARUH KUALITAS PELAYANAN DAN KEPERCAYAAN 
KONSUMEN TERHADAP LOYALITAS PELANGGAN APLIKASI 
CAROUSELL ALMA AMANDA PUTRI",ALMA AMANDA PUTRI,ALMA AMANDA PUTRI,ADITYA WARDHANA,"Maraknya perkembangan dan pertumbuhan teknologi di Indonesia memunculkan 
berbagai jenis e-commerce baru. Berbagai kategori tersedia di e-commerce pada saat ini, 
seperti fashion, makanan, kebutuhan sehari-hari, elektronik dan lainnya. Fashion 
menjadi kategori dengan minat konsumen terbesar, namun industri fashion juga menjadi 
penyumbang terbesar dalam kerusakan lingkungan. Kesadaran masyarakat akan 
kerusakan lingkungan memunculkan tren jual beli barang preloved atau yang biasa 
disebut thrifting. Aplikasi Carousell menjadi salah satu platform jual beli barang bekas 
yang realitanya masih mendapatkan banyak keluhan dari pelanggan di berbagai media. 
Penelitian ini bertujuan untuk mengetahui dan menganalisis pengaruh kualitas pelayanan 
dan kepercayaan konsumen terhadap loyalitas pelanggan di Aplikasi Carousell.
Penelitian ini menggunakan metode kuantitatif dengan jenis penelitian deskriptif. 
Teknik sampling menggunakan teknik nonprobability sampling dengan kategori 
sampling jenuh yang melibatkan 385 responden. Teknik analisis data menggunakan 
analisis deskriptif dan analisis regresi linear berganda dengan bantuan SPSS versi 25.
Berdasarkan hasil analisis deskriptif variabel Kualitas Pelayanan, Kepercayaan 
Konsumen dan Loyalitas pelanggan secara keseluruhan pada kategori baik. Besarnya 
pengaruh Kualitas Pelayanan dan Kepercayaan Konsumen sebesar 74,47% dan sisanya 
25.53%% dipengaruhi variabel lain yang tidak diteliti dalam penelitian ini. Secara 
parsial Kualitas Pelayanan dan Kepercayaan Konsumen berpengaruh signifikan terhadap 
Loyalitas Pelanggan pada Aplikasi Carousell. Besarnya pengaruh paling tinggi yaitu 
Kualitas Pelayanan dan disusul oleh Kepercayaan Konsumen.","658.8 - Marketing management, Management of distribution, Marketing goods, Marketing services, merchandising",Karya Ilmiah - Skripsi (S1) - Reference,Marketing,2021,"Universitas Telkom, S1 Administrasi Bisnis"
Pengaruh Persepsi Manfaat dan Persepsi Kemudahan terhadap Sikap Penggunaan Electronic Money selama Pandemi Covid-19 di Kota Bandung AMIRAH APRILRIA KUSNADI,AMIRAH APRILRIA KUSNADI,AMIRAH APRILRIA KUSNADI,Arlin Ferlina Mochamad Trenggana,"Pandemi Covid 19 menyebabkan adanya pembatasan sosial yang berdampak pada pilihan untuk tidak memakai uang tunai pada saat berbelanja kebutuhan. Salah satu alat pembayaran yang dapat digunakan adalah E-Money, yang ternyata selama pendemi mengalami penurunan dalam pemakaiannya. Sehingga penelitian dilakukan untuk melihat dan menganalisis sikap penggunaan, persepsi manfaat dan persepsi kemudahan. Penelitian ini menggunakan metode kuantitatif, deskriptif, dan kausal. Responden mengisi kusioner secara online melalui google form dimana didapatkan 385 responden yang merupakan pemilik E-Money yang berdomisili di Kota Bandung. Hasil kuesionerdianalisis dengan regresi linier berganda dan diketahui bahwa persepsi manfaat dan persepsi kemudahan berpengaruh signifikan baik simultan maupun parsial terhadap attitude toward using E-Money sebesar 70,72%. Hasil penelitian ini diharapkan dapa menjadikan referensi penyedia","658.834 2 - Consumer behavior, Motivation research, Consumer psychology",Karya Ilmiah - Skripsi (S1) - Reference,Consumer Behavior,2021,"Universitas Telkom, Fakultas Komunikasi dan Bisnis"
"PENGARUH SYSTEM QUALITY, INFORMATION QUALITY, SERVICE QUALITY TERHADAP USER SATISFACTION PADA START UP MAGIC ORDER DI BANDUNG SELLY MUSTIKA DEWI",SELLY MUSTIKA DEWI,SELLY MUSTIKA DEWI,NADYA NOVANDRIANI KARINA MOELIONO,"Teknologi komputer dan internet saat ini bukan lagi menjadi hal yang asing di kalangan masyarakat. Komputer saat ini memberikan manfaat sebagai salah satu alat yang efektif dan mudah, sedangkan internet sebagai sumber ilmu dan pengetahuan yang hampir tidak terbatas. Dengan berkembangnya teknologi informasi para pelaku usaha memanfaatkan media sosial dalam menawarkan produk atau jasanya sehingga memberikan peluang baru bagi para pebisnis melalui e-commerce (Yuniarti 2017).
Pertumbuhan e-commerce terus berkembangmaka di Indonesia hadir sebuah start up dengan nama Magic Order dimana adanya start up tersebut untuk membantu para ecommerce yang memasarkan produk atau jasa nya lewat wordpress. Magic Order adalah tools atau plugin wordpress untuk toko online yang dikembangkan berdasarkan kebiasaan orang Indonesia berbelanja, sehingga dapat meningkatkan konversi penjualan untuk market lokal Indonesia, khususnya untuk memaksimalkan caldera form para e-commerce.Penelitian ini bertujuan untuk mengetahui pengaruh System Quality, Information Quality, Service Quality terhadap User Satisfaction pada startup Magic Order. Jenis penelitian ini adalah kuantitatif dan menggunakan metode analisis deskriptif. Teknik analisis data yang digunakan adalah analisis regresi linear berganda. Berdasarkan hasil penelitian dapat disimpulkan bahwa tanggapan responden terhadap variabel System Quality termasuk dalam kategori sangat baik, variabel Information 
Quality termasuk dalam kategori baik, variabel Service Quality termasuk dalam kategori sangat baik dan variabel User satisfaction dalam kategori sangat baik. Kesimpulan penelitian ini adalah System Quality, Information Quality, Service Qualityterhadap User Satisfaction dengan persentase sebesar 71,1% dan sisanya 28,9% dipengaruhi oleh variabel lain yang tidak diteliti dalam penelitian ini. Hasil tersebut dapat diartikan dengan semakin System Quality, Information Quality, Service Qualityyang dimiliki Magic Order maka akan semakin baik juga User Satisfaction pada Magic Order itu sendiri.
Kata Kunci: System Quality, Information Quality, Service Quality dan User 
Satisfaction","658 - General management, General business management, General industrial Management",Karya Ilmiah - Skripsi (S1) - Reference,Business-administration,2021,"Universitas Telkom, S1 Administrasi Bisnis"
Analisis Penerapan Business Model Canvas sebagai Strategi Usaha pada Startup Digital (Studi Kasus Aruna Indonesia) KUTTRIA RAMONA DEWI,KUTTRIA RAMONA DEWI,KUTTRIA RAMONA DEWI,Candra Wijayangka,"Indonesia adalah negara maritim terbesar kedua di dunia (FAO, 2018). Berdasarkan data yang ada dalam situs CEIC, produksi aktual perikanan tangkap sebesar 6,04 juta Ton dari potensi 12,5 juta Ton, kondisi ini berbanding terbalik dengan kondisi masyarakat pesisir. Sebuah penelitian berjudul “Sea around us”, yang diterbitkan dalam Jurnal Science, melaporkan bahwa laju tangkapan per kapal ikan menurun secara drastis sejak tahun 1950, (Tickler et al 2018 dalam Anna 2019).
Aruna Indonesia merupakan salah satu perusahaan startup teknologi di bidang perikanan yang peduli akan isu kemaritiman telah berdiri sejak 2016. Tujuan penelitian ini untuk memetakan operasional bisnis industri startup dengan studi pada “Aruna Indonesia? dengan pendekatan Business Model Canvas. Metode penelitian yang digunakan adalah analisis deskriptif kualitatif dengan menggunakan analisis sembilan blok Business Model Canvas.
Hasil penelitian menunjukan bahwa Aruna Indonesia dapat menggambarkan penerapan bisnis model kanvas, yaitu dari (a) Aspek Customer Segment menjadikan nelayan sebagai customer utama yang dapat membantu memenuhi permintaan pembeli. (b) Aspek Value Proposition yaitu konsumen menerima hasil tangkapan langsung dari nelayan yang menggunakan alat tangkap ramah lingkungan untuk menjaga kualitas.(c) Aspek Channel, menggunakan digital platform social media dan media lokal ataupun internasional. (d) Aspek Customer Relationship, menjaga hubungan sosial dengan melaksanakan kegiatan rutin bersama komunitas nelayan. (e) Aspek Revenue Stream, dari margin penjualan hasil laut. (f) Aspek Key Resources berupa fisik, finansial, intelektual, dan sumber daya manusia.(g) Aspek Cost Structure, pada biaya operasional. (h) Aspek Key Activities,  menyediakan produk dengan kualitas yang dibutuhkan pelanggan. (i) Aspek Key Partnership yaitu kelompok nelayan, pemerintah, lembaga keuangan, channel, serta perusahaan logistik.",650.07 - Business Research,Karya Ilmiah - Skripsi (S1) - Reference,Business Research Methods,2021,"Universitas Telkom, Fakultas Komunikasi dan Bisnis"
"ANALISIS PENGARUH CITRA MEREK, KUALITAS PRODUK, DAN HARGA TERHADAP LOYALITAS PELANGGAN PADA APPLE IPHONE DI INDONESIA JIHAN NUR HALIZA",JIHAN NUR HALIZA,JIHAN NUR HALIZA,Marheni Eka Saputri,"Persaingan industri elektronik khususnya smartphone saat ini mengalami perkembangan cukup pesat. Perusahaan menggunakan berbagai strategi dan inovasi untuk membuat para Pelanggan loyal terhadap produknya. Salah satu smartphone yang dikenal  adalah iPhone. Penelitian ini dilakukan untuk mengetahui pengaruh citra merek, kualitas produk, dan harga terhadap loyalitas pelanggan Apple iPhone di Indonesia.
Tujuan dilakukannya penelitian ini adalah untuk mengetahui dan menganalisis bagaimana citra merek, kualitas produk, dan harga yang diberikan Apple kepada pelanggannya, serta besarnya pengaruh citra merek, kualitas produk, dan harga secara simultan dan parsial terhadap loyalitas pelanggan Apple iPhone di Indonesia. Penelitian ini menggunakan metode kuantitatif dengan jenis penelitian deskriptif dan kausal. Pengambilan sampel dilakukan dengan metode non probability sampling jenis Purposive Sampling, dengan jumlah responden sebanyak 226 orang. Teknik analisis data menggunakan analisis deskriptif dan analisis regresi linier berganda. 
Berdasarkan hasil analisis deskriptif variabel citra merek, dan kualitas produk secara keseluruhan berada dalam kategori Sangat baik tetapi variabel Harga, dan loyalitas Pelanggan secara keseluruhan berada dalam kategori Baik. Hasil teknik analisis regresi linier berganda citra merek, kualitas produk, dan harga secara simultan berpengaruh positif terhadap loyalitas Pelanggan Apple iPhone di Indonesia. Besarnya pengaruh citra merek, kualitas produk, dan harga secara bersama-sama sebesar 53,1% terhadap loyalitas pelanggan dan sisanya 46,9% dipengaruhi oleh faktor lain yang tidak diteliti dalam penelitian ini. Secara parsial citra merek, kualitas produk, dan harga berpengaruh positif dan signifikan terhadaployalitas Pelanggan. Besarnya pengaruh paling tinggi yaitu harga , diikuti variabel citra merek dan pengaruh paling rendah yaitu kualitas produk .","658.834 2 - Consumer behavior, Motivation research, Consumer psychology",Karya Ilmiah - Skripsi (S1) - Reference,Consumer Behavior,2021,"Universitas Telkom, Fakultas Komunikasi dan Bisnis"
"ANALISIS PROFIL KONSUMEN PADA USAHA KONVEKSI H’YUNDA
COLLECTION DI MASA PANDEMI DENGAN PENDEKATAN VALUE
PROPOSITION DESIGN HAFIDA NURAZIZA FAZA",HAFIDA NURAZIZA FAZA,HAFIDA NURAZIZA FAZA,Cut Irna Setiawati,"Di Indonesia bahkan di seluruh dunia saat ini sedang mengalami pandemi virus Corona. Sekitar awal bulan Maret kasus covid-19 semakin bertambah buruk di Indonesia, bahkan hingga saat ini kasus terus semakin meningkat. Pandemi ini sangat mengganggu sistem perekonomian Indonesia bahkan dampak virus corona dirasakan oleh seluruh sektor usaha. Hasil yang akan didapatkan setelah melakukan adanya penelitian profil konsumen ini adalah H’ynunda Collection dapat menerapkan apa saja yang diinginkan dan diharapkan konsumen, agar dapat dijadikan solusi dan pedoman usaha kedepannya. Penelitian ini akan merumuskan profil konsumen dari segmen pelanggan usaha konveksi H’yunda Colllection dengan menggunakan pendekatan Value Propositon Design dari Alexander Osterwalder. Proses analisis dilakukan dengan mengidentifikasi customer jobs, customer pains, dan customer gains. Penelitian ini menggunakan metode kualitatif deskriptif dengan teknik pengumpulan data wawancara semi tersruktur, observasi non partisipan, dan dokumentasi. Hasil penelitian dan pembahasan dari penelitian yang telah peneliti lakukan adalah hal yang dilakukan oleh konsumen yaitu mencari bahan sendiri, mencari kualitas yang baik. Adapun hal-hal yang dapat mengganggu konsumen antara lain yaitu harga jasa H’yunda yang tidak stabil saat pandemi, lead time yang bermasalah. Lalu, hal yang menjadi keuntungan konsumen antara lain harga yang sesuai dengan kualitas, kualitas yang sangat baik.",658.834 - Consumer research,Karya Ilmiah - Skripsi (S1) - Reference,Consumer Research,2021,"Universitas Telkom, Fakultas Komunikasi dan Bisnis"
Pengaruh Budaya Organisasi dan Knowledge Sharing Terhadap Kinerja Karyawan PT. Hariff Daya Tungggal Engineering MICHAEL JOSEPH APRILLIO MAHISA,MICHAEL JOSEPH APRILLIO MAHISA,MICHAEL JOSEPH APRILLIO MAHISA,Anita Silvianita,"Penelitian ini dilakukan untuk mengetahui pengaruh budaya organisasi dan knowledge sharing terhadap kinerja karyawan. Tujuan dilakukan penelitian ini adalah untuk menganalisis dan menguji pengaruh antar variabel yang diteliti dalam penelitan ini, diantaranya budaya organisasi, knowledge sharing, dan kinerja karyawan pada PT. Hariff Daya Tunggal Engineering.","658.306 - Job analysis,  Job description, Job evaluation, Position clasification",Karya Ilmiah - Skripsi (S1) - Reference,Human  Resources,2021,"Universitas Telkom, Fakultas Komunikasi dan Bisnis"
Pengaruh Disiplin dan Motivasi Kerja Terhadap Kinerja Pegawai Pada Kantor Dinas Kepemudaan Olahraga dan Pariwisata Kabupaten Pati PRITA SABILLIA ROVINDA,PRITA SABILLIA ROVINDA,PRITA SABILLIA ROVINDA,Syarifuddin,"Penelitian ini dilatar belakangi oleh data kinerja pegawai yang mengalami penurunan sehingga target pada Kantor Dinas Kepemudaan Olahraga dan Pariwisata Kabupaten Pati belum tercapai. Penelitian ini bertujuan untuk mengetahui, menganalisis, dan mengkaji pengaruh disiplin kerja dan motivasi kerja terhadap kinerja pegawai pada Kantor Dinas Kepemudaan Olahraga dan Pariwisata Kabupaten Pati.
Metode penelitian yang digunakan dalam penelitian ini adalah metode kuantitatif. Sampel yang digunakan adalah sampel jenuh, dengan jumlah responden sebanyak 38 responden. Teknik pengumpulan data yang digunakan adalah wawancara, kuesioner, studi pustaka. Teknik analisis data yang digunakan adalah analisis deskriptif dan analisis regresi linear berganda. 
Berdasarkan hasil analisis deskriptif, disiplin kerja termasuk dalam kategori baik, begitu juga dengan  motivasi kerja termasuk dalam kategori baik dan kinerja pegawai termasuk dalam kategori baik. Berdasarkan hasil penelitian ini menunjukkan bahwa disiplin kerja dan motivasi kerja berpengaruh secara parsial dan simultan terhadap kinerja pegawai pada Kantor Dinas Kepemudaan Olahraga dan Pariwisata Kabupaten Pati sebesar 73% sedangkan sisanya 27% dipengaruhi oleh faktor lain yang tidak diteliti dalam penelitian ini.","658.314 - Motivation, Morale, Discipline, Absenteeism, Misconduct, Retention, Turnover, Promotion of creativity, Productivity",Karya Ilmiah - Skripsi (S1) - Reference,Human Resource Management,2021,"Universitas Telkom, Fakultas Komunikasi dan Bisnis"
PENGARUH E-SERVICE QUALITY DAN PROMOSI TERHADAP KEPUASAN PELANGGAN PADA LAYANAN GRABFOOD ROFIDAH SUHAILAH SAJIDAH,ROFIDAH SUHAILAH SAJIDAH,ROFIDAH SUHAILAH SAJIDAH,Pramitha Aulia,"Perkembangan teknologi yang semakin pesat menyebabkan teknologi berperan sangat penting dalam seluruh kehidupan masyarakat. Salah satu manfaat dari kemajuan teknologi yang dirasakan oleh masyarakat Indonesia saat ini adalah adanya digitalisasi pada layanan pesan-antar makanan (food delivery) yang semakin populer. GrabFood merupakan salah satu layanan pada aplikasi Grab yang menguasai pasar layanan pesan-antar makanan daring di Indonesia. Tujuan penelitian ini adalah untuk mengetahui ada tidaknya pengaruh e-service quality dan promosi terhadap kepuasan pelanggan pada layanan GrabFood. Penelitian ini menggunakan metode kuantitatif jenis penelitian deskriptif dan kausal. Pengumpulan data dilakukan melalui penyebaran kuesioner dengan menggunakan Google Form kepada 100 orang responden yang merupakan pengguna aplikasi Grab dan menggunakan layanan GrabFood. Teknik pengambilan sampel yang digunakan adalah non probability sampling dengan jenis purposive sampling. Teknik analisis data yang digunakan pada penelitian ini adalah analisis regresi linear berganda dan diolah menggunakan Software SPSS ver. 25. Hasil penelitian menunjukkan bahwa variabel e-service quality dan promosi memiliki pengaruh yang positif dan signifikan terhadap kepuasan pelanggan pada layanan GrabFood, baik secara parsial maupun simultan. Berdasarkan hasil uji koefisien determinasi diperoleh nilai sebesar 61,9%. Hal ini menunjukkan bahwa pengaruh E-Service Quality dan Promosi terhadap Kepuasan Pelanggan pada layanan GrabFood sebesar 61,9% dan sisanya sebesar 38,1% dipengaruhi oleh variabel lain yang tidak diteliti dalam penelitian ini.","658.834 3 - Consumer attitudes, Preferences, Reactions, Brand preferences, Consumer satisfaction",Karya Ilmiah - Skripsi (S1) - Reference,Consumer Behavior,2021,"Universitas Telkom, Fakultas Komunikasi dan Bisnis"
PENGARUH E-SERVICE QUALITY DAN PROMOSI TERHADAP KEPUASAN PELANGGAN PADA LAYANAN GRABFOOD ROFIDAH SUHAILAH SAJIDAH,ROFIDAH SUHAILAH SAJIDAH,ROFIDAH SUHAILAH SAJIDAH,Pramitha Aulia,"Perkembangan teknologi yang semakin pesat menyebabkan teknologi berperan sangat penting dalam seluruh kehidupan masyarakat. Salah satu manfaat dari kemajuan teknologi yang dirasakan oleh masyarakat Indonesia saat ini adalah adanya digitalisasi pada layanan pesan-antar makanan (food delivery) yang semakin populer. GrabFood merupakan salah satu layanan pada aplikasi Grab yang menguasai pasar layanan pesan-antar makanan daring di Indonesia. Tujuan penelitian ini adalah untuk mengetahui ada tidaknya pengaruh e-service quality dan promosi terhadap kepuasan pelanggan pada layanan GrabFood. Penelitian ini menggunakan metode kuantitatif jenis penelitian deskriptif dan kausal. Pengumpulan data dilakukan melalui penyebaran kuesioner dengan menggunakan Google Form kepada 100 orang responden yang merupakan pengguna aplikasi Grab dan menggunakan layanan GrabFood. Teknik pengambilan sampel yang digunakan adalah non probability sampling dengan jenis purposive sampling. Teknik analisis data yang digunakan pada penelitian ini adalah analisis regresi linear berganda dan diolah menggunakan Software SPSS ver. 25. Hasil penelitian menunjukkan bahwa variabel e-service quality dan promosi memiliki pengaruh yang positif dan signifikan terhadap kepuasan pelanggan pada layanan GrabFood, baik secara parsial maupun simultan. Berdasarkan hasil uji koefisien determinasi diperoleh nilai sebesar 61,9%. Hal ini menunjukkan bahwa pengaruh E-Service Quality dan Promosi terhadap Kepuasan Pelanggan pada layanan GrabFood sebesar 61,9% dan sisanya sebesar 38,1% dipengaruhi oleh variabel lain yang tidak diteliti dalam penelitian ini.","658.834 3 - Consumer attitudes, Preferences, Reactions, Brand preferences, Consumer satisfaction",Karya Ilmiah - Skripsi (S1) - Reference,Consumer Behavior,2021,"Universitas Telkom, Fakultas Komunikasi dan Bisnis"
"PENGARUH PERILAKU KONSUMEN, STORE ATMOSPHERE DAN HARGA TERHADAP KEPUTUSAN PEMBELIAN PADA ADITI COFFEE HOUSE & SPACE DI ERA PANDEMI COVID-19 DELANERA RIZKIA",DELANERA RIZKIA,DELANERA RIZKIA,Putu Nina Madiawati,"ABSTRAK Pandemi Covid-19 membuat terjadinya penurunan pendapatan pada Aditi Coffee House & Space sebesar 35%, adanya pandemi Covid-19 memberikan dampak dimana masyarakat akan berfikir ulang untuk melakukan keputusan pembelian terhadap sesuatu yang dianggap bukan kebutuhan utama di era pandemi Covid-19. Akibat pandemi Covid-19 perilaku konsumen menunjukan bahwa kebersihan dan keamanan menjadi faktor terpenting saat ini yang memberikan pengaruh dalam melakukan keputusan pembelian. Store Atmosphere dan harga menjadi upaya strategi dalam meningkatkan keputusan pembelian dengan beradaptasi pada perubahan akibat pandemi Covid-19. Tujuan pada penelitian ini untuk mengetahui pengaruh perilaku konsumen, store atmosphere, dan harga terhadap keputusan pembelian pada Aditi Coffee House & Space di era pandemi Covid-19. Penelitian ini menggunakan penelitian deskriptif dengan pendekatan kuantitatif. Teknik analisis data menggunakan analisis deskriptif, uji asumsi klasik, analisis regresi linear berganda dengan menggunakan SPSS 25. Populasi pada penelitian ini merupakan masyarakat Indonesia yang pernah mengunjungi dan melakukan pembelian (transaksi) pada Aditi Coffee House & Space yang berada di Kota Bandung di era pandemi Covid-19 dengan jumlah sampel 100. Berdasarkan hasil analisis deskriptif disimpulkan persentase variabel Perilaku Konsumen (X1) sebesar 78,72%, presentase variabel Store Atmosphere (X2) 84,7%, presentase variabel Harga (X3) 82,77%, dan presentase Keputusan Pembelian (Y) 82,18%. Perilaku Konsumen,Harga dan Keputusan Pembelian secara keseluruhan berada pada kategori baik dan Store Atmosphere berada pada kategori sangat baik. Kesimpulan penelitian ini beradasarkan hasil uji hipotesis diperoleh nilai F hitung sebesar 211.108 dengan probabilitas sebesar 0,000 yang nilainya di bawah 0,05. Hal ini menunjukkan bahwa perilaku konsumen, store atmosphere dan harga secara bersama-sama memiliki pengaruh yang signifikan terhadap keputusan pembelian pada Aditi Coffee House & Coffee di era pandemi Covid-19. Disarankan bagi Aditi Coffee House & Space untuk lebih lengkap dalam penerapan protokol kesehatan bagi karyawan seperti menggunakan faceshield dan juga sarung tangan. Kata kunci : perilaku konsumen, store atmosphere, harga, keputusan pembelian",658.403 - Decision Making Management,Karya Ilmiah - Skripsi (S1) - Reference,Marketing - Management,2021,"Universitas Telkom, Fakultas Komunikasi dan Bisnis"
PENGARUH QUALITY OF WORKLIFE TERHADAP ORGANIZATIONAL CULTURE DENGAN JOB STRESS SEBAGAI VARIABEL INTERVENING PADA PT. MEGALOPOLIS MANUNGGAL INDUSTRIAL DEVELOPMENT BEKASi GENNA AYU MAGHFIRA,GENNA AYU MAGHFIRA,GENNA AYU MAGHFIRA,,"Manusia merupakan salah satu sumber daya terpenting dalam berjalannya suatu organisasi. Kualitas kehidupan kerja serta pengelolaan stres kerja yang tepat akan menghasilkan budaya kerja yang baik. Berdasarkan hasil pra kuesioner pada 20 orang karyawan di PT. Megalopolis Manunggal Industrial Development, Quality of Worklife yang dirasakan oleh karyawan PT. Megalopolis Manunggal Industrial 
Development adalah sebesar 70,8% dan tingkatan Job Stress di PT. Megalopolis Manunggal Industrial Development sebesar 46,2%.","658.306 - Job analysis,  Job description, Job evaluation, Position clasification",Karya Ilmiah - Skripsi (S1) - Reference,Human Resources - Development,2021,"Universitas Telkom, Fakultas Komunikasi dan Bisnis"
