Title,Field1,Penulis1,Penulis2,Abstrak,Klasifikasi,Jenis,Subjek,Tahun,Penerbit
ANALISA KERENTANAN PADA VULNERABLE DOCKER MENGGUNAKAN ALIENVAULT DAN DOCKER BENCH FOR SECURITY DENGAN ACUAN FRAMEWORK CIS CONTROL FATIN HANIFAH,FATIN HANIFAH,FATIN HANIFAH,"Avon Budiyono, Adityas Widjajarto","Docker merupakan sebuah project open-source yang menyediakan platform terbuka untuk developer maupun sysadmin untuk dapat membangun, mengemas, dan menjalankan aplikasi dimanapun sebagai sebuah kontainer yang ringan. Penelitian ini menggunakan Vulnerable Docker yang merupakan sebuah Virtual Machine berisi Docker yang rentan yang dibuat oleh perusahaan NotSoSecure, perusahaan yang berfokus pada keamanan komputer. Penelitian ini bertujuan untuk menguji secara empiris mengenai analisis kerentanan pada Vulnerable Docker menggunakan vulnerability scanner dengan mengacu pada framework CIS Control. Tujuan penelitian tersebut dapat dicapai dengan melakukan eksperimen berupa mengumpulkan data yang diperlukan, menganalisis hasil eksploitasi yang telah dilakukan pada Vulnerable Docker dan yang terakhir yaitu membuat kesimpulan berupa laporan yang disesuaikan dengan framework CIS Control. Vulnerability Scanner yang digunakan pada penelitian kali ini yaitu AlienVault OSSIM dan Docker Bench for Security. Pada penelitian kali ini ditemukan risiko tertinggi pada level aplikasi yaitu risiko yang diakibatkan oleh vulnerability jenis WordPress User IDs and User Names Disclosure melalui scanning AlienVault. Dan pada level sistem diakibatkan oleh vulnerability jenis Enable User Namespace Support. Terdapat 6 kontrol pada CIS Control V8 yang digunakan untuk mengurangi risiko yang terjadi pada penelitian ini.","005.8 - Data security, access control, computer network security, firewalls",Karya Ilmiah - Skripsi (S1) - Reference,Securities Analysis,2021,"Universitas Telkom, Fakultas Rekayasa Industri"
ANALISA PEMASANGAN FILTER UNTUK MEREDUKSI HARMONISA PADA JARINGAN TEGANGAN RENDAH (JTR) PRILY NINDITA,PRILY NINDITA,PRILY NINDITA,"Suprayogi, Basuki Rahmat","Jaringan distribusi yang biasa digunakan oleh masyarakat adalah berupa sinyal tegangan sinusoidal murni 220-240 V dengan frekuensi 50-60 Hz. Biasanya jaringan distribusi digunakan untuk mengaktifkan peralatan elektronik yang menunjang kegiatan sehari-hari. Namun penggunaan perangkat pada sinyal distribusi menyebabkan adanya pembebanan yang mengakibatkan sinyal fundamental dari jaringan distribusi terdistorsi. Distorsi atau penyimpangan sinyal jaringan distribusi merupakan peristiwa beubahnya bentuk bentuk gelombang sinyal fundamental yang disebabkan oleh arus harmonik yang dihasilakn beban sehingga terjadi kenaikan penurunan arus sistem, kualitas daya dan memperbesar rugi-rugi daya. Sinyal harmonik disebabkan oleh adanya komponen beban non-linear pada perangkat. Filter pasif shunt jenis single-tuned biasanya menjadi solusi untuk mengurangi harmonisa di peralatan industri sehingga dirancang model filter band-pass untuk mengurangi besar harmonisa dari beban sebesar 320 W dengan faktor daya 0.7 menggunakan rangkaian filter dengan spesifikasi kapasitor sebesar 15uF dan induktor 70mH yang dipasang paralel dengan sistem. Penambahan filter terbukti mampu bekerja pada rentang orde harmonik yang dipilih dan merubah kembali bentuk sinyal jaringan distribusi menjadi sinusoidal dan mengurangi besar harmonisa arus individu maksimal sebesar 96% di orde ke-4. Penggunaan filter pasif single-tuned dinilai efektif mengurangi harmonisa dengan sangat baik dengan pengurangan arus harmonisa total sebesar 74.01% dan pengembalian bentuk sinyal jaringan distribusi yang kembali sinusoidal.",620.007 - Engineering research,Karya Ilmiah - Skripsi (S1) - Reference,Engineering,2021,"Universitas Telkom, Fakultas Teknik Elektro"
ANALISA RESIDU TAPE BERBAHAN PISANG RAJA BULU (Musa paradisiaca L. var sapientum) AMALIA KHANSA FIRDAUS,AMALIA KHANSA FIRDAUS,AMALIA KHANSA FIRDAUS,"AHMAD QURTHOBI, AMALIYAH","Pisang raja bulu merupakan salah satu makanan yang mengandung jumlah karbohidrat yang tinggi, sehingga dapat digunakan sebagai bahan baku pembuatan bahan bakar alternatif. Penelitian ini bertujuan untuk mengetahui kadar alkohol, asam laktat dan gas metana yang dihasilkan dari fermentasi pisang raja bulu dengan variasi ragi sebanyak 4, 6, 8 gram dan lama fermentasi selama 1, 3, 5, 7 dan 10 hari. Metode penelitian yang dilakukan yaitu proses fermentasi secara anaerob, dimana dalam metode ini tidak memerlukan udara ataupun oksigen. Setelah itu pisang dikukus selama 30 menit, kemudian dilakukan fermentasi menggunakan ragi saccharomyces cereviseae serta proses titrasi dengan cairan NaOH 0,1 N dan 0,1 M untuk mengetahui kadar alkohol juga asam laktat, sedangkan untuk gas metana menggunakan sensor MQ-4. Hasil analisis dari penelitian ini menunjukkan bahwa kadar alkohol tertiggi yang dihasilkan adalah 0.135%, kadar asam laktat yaitu 0.024%, dan hasil kadar gas metana yaitu 665 ppm. Jadi residu dari penelitian fermentasi pisang raja bulu ini belum bisa digunakan atau diolah lebih lanjut sebagai bahan bakar alternatif, karena nilai asam laktat, alkohol, dan gas metana yang di dapatkan dari proses fermentasi belum mencapai kadar yang seharusnya, yaitu untuk kadar minimum dari alkohol/etanol 94,0%-99,5%, dan gas metana kadar minimumnya yaitu 45%. Kata Kunci: Fermentasi, residu, pisang raja bulu, bahan bakar alternatif.",531.6 - Energy,Karya Ilmiah - Skripsi (S1) - Reference,Energy,2021,"Universitas Telkom, Fakultas Teknik Elektro"
Analisis dan Implementasi Kualitas Website DISKOMINFO Menggunaan Metode Webqual 4.0 dan Importance Performance Analysis FAKHRAN FADHLUR JAMALUDIN,FAKHRAN FADHLUR JAMALUDIN,FAKHRAN FADHLUR JAMALUDIN,"Indra Lukmana, Anisa Herdiani","Website merupakan teknologi informasi yang sangat digunakan pada zaman ini sehingga banyak website yang tersedia seperti  website perusahaan, website pemerintahan, website sekolah dan masih banyak lagi. Website DISKOMINFO kabupaten bandung merupakan salah satu wesite pemerintah Kabupaten Bandung. Website DISKOMINFO merupakan website yang sangat penting dikarenakan DISKOMINFO menjadi pusat informasi publik, penyelenggara komunikasi publik, dan pengelolaan informasi dan dokumentasi. Pada Undang Undang Republik Indonesia tentang Keterbukaan Informasi Publik pada pasal 3 menjelaskan bahwa harus meningkatkan pengelolaan dan pelayanan informasi untuk menghasilkan layanan informasi yang berkualitas. Tujuan dari Penelitian ini untuk mengetahui persepsi pengguna website DISKOMINFO yaitu masyarakat Kabupaten Bandung terhadap kualitas pelayanan dan menganalisis kepuasan pengguna Website DISKOMINFO terhadapa Website DISKOMINFO Kabupaten Bandung. Instrumen yang digunakan untuk penelitian ini menggunakan teknik sampling probabilitas normal. Dalam penelitian ini metode yang digunakan adalah Metode webqual 4.0 dan IPA. Metode Webqual terdiri dari 3 dimensi yaitu dari usability, information quality, dan service interaction. Dalam Metode IPA digunakan untuk menganalisis pada dimensi yang ada pada webqual apakah ada variable yang kurang puas menurut persepsi pengguna website DISKOMINFO yang digambarkan melalui matriks IPA. Matriks IPA terdiri dari empat kuadran. Setelah mengetahui variabel mana saja yang kurang puas menurut pengguna website DISKOMINFO maka akan diberikan rekomendasi halaman web yang pengunjung inginkan. Hasil dari analisis penelitian ini yaitu dari nilai Webqual Index dan nilai IPA yang merupakan aspek kualitas yang paling signifikan dengan nilai rata rata webqual index 81% dan nilai rata rata IPA yaitu -0,26","005.019 - Computer Programming, Programs, Data- Prsychological principles; usability",Karya Ilmiah - Skripsi (S1) - Reference,Website-quality,2021,"Universitas Telkom, Fakultas Informatika"
Analisis dan Pengkajian IT Readiness Kedutaan sebagai Perwakilan Pertukaran Seni dan Budaya dalam Menghadapi Digitalisasi MUHAMMAD KAROMA YUDA,MUHAMMAD KAROMA YUDA,MUHAMMAD KAROMA YUDA,"Rahmat Yasirandi, Dita Oktaria","Pemanfaatan platform online dalam pertukaran budaya adalah hal yang baru, sehingga setiap orang memiliki tingkat kesiapan yang berbeda. Oleh karena itu, diperlukan  peninjauan untuk mengetahui tingkat kesiapan seseorang dalam menerima teknologi. Sejalan dengan masalah yang ada, maka penelitian ini dibuat untuk mengukur tingkat kesiapan dalam mengadopsi teknologi. Penelitian ini memilih studi kasus terhadap teknologi platform online dalam pertukaran budaya. Metode pungukuran yang digunakan pada penelitian ini menggunakan model Technology Readiness Index (TRI). Penelitian ini menggunakan 8 staf resmi Kedutaan Besar Republik Indonesia (KBRI) Quito sebagai sampelnya. Pengumpulan data penelitian dilakukan dengan penyebaran kuesioner. Setelah data terkumpul, dilakukan analisis data dengan menggunakan uji nilai TRI. Dari uji TRI didapat nilai 3.49, di mana nilai tersebut dikategorikan pada tingkat Medium Technology Readiness. Pada model TRI, tingkat kesiapan dikategorikan Medium Technology Readiness jika nilai TRI berada diantara 2.90 sampai 3.51. Dari hasil yang diperoleh, dapat disimpulkan bahwa staf resmi KBRI Quito siap dalam penerapan pertukaran budaya dengan platform online, karena tingkat kesiapan ada pada kategori Medium Technology Readiness.","003 - Systems, Operation Research, System Theory, System Analysis, Simulation Technic",Karya Ilmiah - Skripsi (S1) - Reference,Technology-application,2021,"Universitas Telkom, Fakultas Informatika"
Analisis dan Perancangan User Interface Aplikasi Pengenalan Hewan Berbasis Teknologi Augmented Reality Menggunakan Metode User Centered Design PRINCELIA ARKANIA PERTIWI,PRINCELIA ARKANIA PERTIWI,PRINCELIA ARKANIA PERTIWI,"Ati Suci Dian Martha, Monterico Adrian","Abstrak Ilmu Pengetahuan Alam (IPA) merupakan ilmu yang berkaitan dengan pengetahuan alam yang secara sistematis sudah diajarkan kepada siswa sejak masih duduk di bangku Sekolah Dasar (SD). Terdapat banyak materi yang dapat dipelajari oleh siswa dalam mata pelajaran IPA, salah satunya adalah materi pengelompokan hewan. Materi tersebut dipelajari dengan berbagai macam media pembelajaran, akan tetapi siswa masih merasa kesulitan dalam memahami materi tersebut. Aplikasi Pengenalan Hewan Berbasis Teknologi Augmented Reality (AR) dengan tampilan antarmuka yang sesuai dengan karakteristik siswa dapat membantu siswa dalam mempelajari materi pengelompokan hewan, teknologi AR yang digunakan dapat membuat objek hewan 3D virtual diintegrasikan kedalam lingkungan nyata secara real time sehingga memberi kemudahan pada siswa dalam memahami visualisasi. Penelitian ini menggunakan metode perancangan User-Centered Design (UCD) dan evaluasi dilakukan dengan menggunakan System Usability Scale (SUS). Hasil dari evaluasi SUS yaitu diketahui bahwa rancangan antarmuka yang digunakan dalam aplikasi pengenalan hewan mendapatkan grade B dan juga memiliki tingkat acceptability yang dapat diterima oleh pengguna. Maka dari itu, pada penelitian ini berhasil dihasilkan rancangan antarmuka yang sesuai dengan karakteristik siswa. Saat dilakukan evaluasi, disarankan untuk sekaligus menanyakan kepada pengguna terkait masukan untuk aplikasi yang dirancang.","005.2 - Programming for specific types of computers, for specific operating systems, for specific user interfaces",Karya Ilmiah - Skripsi (S1) - Reference,Human Computer Interaction,2021,"Universitas Telkom, Fakultas Informatika"
ANALISIS DAN PERANCANGAN USER INTERFACE PADA APLIKASI SYMBAH BERBASIS MOBILE MENGGUNAKAN METODELOGI DESIGN THINKING SHINTA SARAHAZNA ULFA,SHINTA SARAHAZNA ULFA,SHINTA SARAHAZNA ULFA,,"Pertumbuhan timbulan sampah di Indonesia yang mencapai 64 juta ton pada tahun 2015 menunjukkan tren peningkatan dari waktu ke waktu yang dikarenakan sebagian masyarakat yang telah menerima penyuluhan mengenai pengelolaan sampah tetap membuang ke saluran pembuangan terbuka tanpa memilah sampah lebih lanjut. Dengan kemajuan teknologi informasi (IT) diharapkan dapat diimplementasikan untuk membantu menangani pengelolaan sampah. Metode yang digunakan pada penelitian ini adalah Design Thinking yang memiliki 5 tahapan yaitu Emphatise, Define, Ideate, Prototype, dan Test. Pengumpulan data dilakukan dengan wawancara kepada salah satu Bank Sampah di Kota Bandung, penyeberan kuesioner serta menggunakan studi literatur. Permasalahan yg ditemukan adalah peran teknologi dikatakan belum optimal dalam membantu pengelolaan Bank Sampah. Dengan metode Design Thinking menghasilkan empat fitur yaitu Pembukuan, Training, Timeline dan Event. Serta pada perancangan bagi Nasabah diberikan fitur Daftar Anggota. UI/UX akan dirancang sedemikian rupa agar dapat digunakan oleh berbagai kalangan. Pada tahap uji coba terjadi kesalahan terkecil yaitu 11% dalam test fitur Training pada Bank Sampah dan kesalahan terbesar yaitu 50% dalam test fitur Pembukuan pada nasabah. Manfaat dari penelitian ini adalah peneliti dapat mengetahui secara langsung mengenai permasalahan yang terjadi pada beberapa Bank Sampah dan nasabah. Peneliti dapat mengetahui bagaimana cara suatu permasalahan dapat terselesaikan dengan menggunakan metode Design Thinking. Kata kunci — Aplikasi Mobile, Design Thinking, Bank Sampah","005.2 - Programming for specific types of computers, for specific operating systems, for specific user interfaces",Karya Ilmiah - Skripsi (S1) - Reference,Sistem Informasi,2021,"Universitas Telkom, Fakultas Rekayasa Industri"
ANALISIS DESAIN ANTENA MIKROSTRIP DENGAN SUBSTRAT TEKSTIL PADA FREKUENSI 5.8 GHZ UNTUK APLIKASI BIOMEDIS YOSHI MAGDALENA DAELI,YOSHI MAGDALENA DAELI,YOSHI MAGDALENA DAELI,"LEVY OLIVIA NUR, RADIAL ANWAR","Kesehatan merupakan hal penting bagi setiap orang. Namun tidak bisa dipungkiri setiap orang pernah merasakan sakit, mulai dari penyakit ringan hingga berat. Mengingat kondisi geografis Indonesia sampai saat ini, masih terdapat beberapa daerah yang sulit terjangkau oleh layanan kesehatan seperti puskesmas atau rumah sakit karena terkendala oleh akses jalan yang cukup ekstrim dan jauh, sehingga diperlukan waktu yang cukup lama untuk mencapai tempat pelayanan kesehatan. Oleh sebab itu, diperlukan suatu teknologi biomedis yang dipadukan dengan antena tekstil sehingga dapat diakses melalui jarak jauh untuk menjangkau masyarakat yang membutuhkan pelayanan kesehatan di daerah tersebut.",621.382 4 - Antennas and propagation of communications engineering,Karya Ilmiah - Skripsi (S1) - Reference,Antennas & Propagation,2021,"Universitas Telkom, S1 Teknik Telekomunikasi"
Analisis Emosi Melalui Media Sosial Twitter Dengan Menggunakan Metode Naive Bayes dan Perbandingan Fitur N-gram dan TF-IDF FILDZA SAKINAH ALNAZ,FILDZA SAKINAH ALNAZ,FILDZA SAKINAH ALNAZ,"Warih Maharani, Hilal Hudan Nuha","Media sosial semakin marak digunakan dan diminati oleh banyak orang di seluruh dunia. Twitter merupakan salah satu media sosial yang aktif digunakan oleh masyarakat. Melalui twitter, seseorang dapat mengekspresikan diri mereka dan saling berbagi informasi mengenai kehidupan, pengalaman, pendapat maupun emosi yang dirasakannya. Emosi dikatakan sebagai kondisi secara umum yang disebabkan oleh suatu peristiwa yang dialami seseorang. Keadaan emosional tersebut dapat mempengaruhi peranan penting dalam kehidupan manusia seperti lingkup sosial, bisnis, maupun dalam pengambilan keputusan seperti cara berfikir seseorang mengenai perasaannya sendiri. Maka dari itu, pada penelitian ini dilakukan analisis jenis emosi seseorang melalui cuitan dari media sosial Twitter menggunakan metode Naïve Bayes dengan model Multinomial Naïve Bayes dan perbandingan  fitur ekstraksi, yaitu TF-IDF dan N-gram. Berdasarkan pengujian yang dilakukan, diperoleh nilai akurasi terbaik sebesar 0.6485. Untuk nilai rata-rata precision yaitu 0.69, untuk recall sebesar 0.64 dan untuk f1 score sebesar 0.66.","152.4 - Emotions, Embarrassment, Grief, Sadness, Affects, Attitudes, Feeling, Moods, Sentiments, Emotional intelligence",Karya Ilmiah - Skripsi (S1) - Reference,Emotional Behavior,2021,"Universitas Telkom, Fakultas Informatika"
ANALISIS FAKTOR-FAKTOR YANG MEMOTIVASI ANGGOTA HIPMI DALAM BERWIRAUSAHA (Studi Pada Mahasiswa Himpunan Pengusaha Muda Perguruan Tinggi Universitas Telkom RINTAN FRISTANIA ADHANI,RINTAN FRISTANIA ADHANI,RINTAN FRISTANIA ADHANI,"Trisha Gilang Saraswati,",ABSTRAK,338.04 - Entrepreneurship,Karya Ilmiah - Skripsi (S1) - Reference,1 Entrepreneurship,2021,"Universitas Telkom, S1 Adminstrasi Bisnis"
Analisis Faktor-Faktor Yang Mempengaruhi Keputusan Pembelian Bradermaker MUHAMMAD CALVIN VALERRY,MUHAMMAD CALVIN VALERRY,MUHAMMAD CALVIN VALERRY,Nadya Novandriani Karina Moeliono,ABSTRAK,658.84 - Marketing,Karya Ilmiah - Skripsi (S1) - Reference,Pemasaran,2021,"Universitas Telkom, S1 Adminstrasi Bisnis"
ANALISIS FAKTOR-FAKTOR YANG MEMPENGARUHI MINAT MASYARAKAT BERGABUNG DENGAN SISTEM MULTI LEVEL MARKETING (STUDI PADA : MEMBER IMOGEN CV. JANITRA JAYA MULIA) AULIA WAFIQAH Z,AULIA WAFIQAH Z,AULIA WAFIQAH Z,Nadya Novandriani Karina Moeliono,"Multilevel marketing adalah suatu metode penjualan barang maupun jasa yang dilakukan secara langsung kepada pelanggan melalui jaringan yang dikembangkan oleh distributor secara berjenjang. Produk Imogen dari PT. Janitra Jaya Mulia yang dipasarkan secara langsung melalui jaringan kepada pelanggan merupakan salah satu produk perusahaan multilevel marketing yang menarik untuk penulis teliti karena penjualan produknya yang begitu cukup menguasai pasar dan tidak sedikit dari banyaknya masyarakat yang berdomisili di Kab. Gowa utamanya ibu rumah tangga mengetahui produk Imogen dari PT. Janitra Jaya Mulia tersebut. Fenomena ini didukung dengan mudahnya akses untuk membeli produk Imogen karena member Imogen merata dari kota hingga ke desa, semangat para member untuk melakukan promosi di sosial media namun juga tetap saling mendukung satu sama lain antar group, hingga akhirnya penulis mengetahui bahwa Produk Imogen begitu dicintai oleh sebagian masyarakat yang telah menjadi member karena begitu besar reward dan bonus harian yang diberikan perusahaan kepada member yang bergabung dalam member Satu Komando Imogen PT. Janitra Jaya Mulia.
Tujuan dari penelitian ini adalah untuk mengetahui Apa sajakah faktor -faktor yang mempengaruhi minat masyarakat bergabung dengan sistem multilevel marketing dan mengidentifikasi faktor paling dominan yang mempengaruhi minat masyarakat untuk bergabung dengan sistem multi level marketing produk Imogen. Populasi dalam penelitian ini adalah masyarakat yang join atau bergabung dalam member satu komando imogen produk dari PT. Janitra Jaya Mulia yang berada dibawah naungan leader Ayu Lestari Imopreneur asal Kab.Gowa. Jenis dan sumber data yang digunakan dalam penelitian ini adalah jenis data kuantitatif. Sumber data yang digunakan adalah primer dan sekunder, Teknik pengumpulan data menggunakan kuesioner, metode pengukuran data menggunakan skala likert, menggunakan uji validitas dan reliabilitas, serta Teknik analisis data adalah Principal Component Analysis. 
Berdasarkan hasil penelitian diperoleh hasil bahwa terdapat 1 faktor pembentuk, dengan besaran proporsi kumulatifnya antara 80%-90% dan komponen minat berbisnis dengan sistem multilevel marketing terdiri dari faktor-faktor tawaran penghasilan besar, penghasilan harian, kualitas produk, komunitas,  modal yang kecil, waktu yang fleksibel, tidak membutuhkan pengalaman dan dapat menentukan penghasilan, sedangkan untuk faktor yang paling dominan terhadap minat berbisnis dengan sistem level marketing pada masyarakat yang ikut tergabung sebagai member produk imogen dari PT. Janitra Jaya Mulia merupakan waktu yang fleksible.","515.3 - Analysis, calculus, theory of functions-Differential calculus and equations",Karya Ilmiah - Skripsi (S1) - Reference,Analysis,2021,"Universitas Telkom, S1 Adminstrasi Bisnis"
ANALISIS KELAYAKAN INVESTASI PENAMBAHAN KOLAM PERIKANAN PADA CV. RESTU PUTRA ABADI ILHAM FAKHRULHAQQI,ILHAM FAKHRULHAQQI,ILHAM FAKHRULHAQQI,"NANANG SURYANA, MELDI RENDRA","CV. Restu Putra Abadi adalah perusahaan yang bergerak pada bidang pembesaran ikan, khususnya ikan nila. CV. Restu Putra Abadi berdiri di penghujung tahun 2019. CV. Restu Putra Abadi menggunakan teknologi bioflok untuk meningkatkan kelangsungan hidup dengan sedikit pergantian air dan air bekas budidaya tidak berbau sehingga tidak mengganggu lingkungan. CV. Restu Putra Abadi untuk saat ini melakukan pemasaran dan penjualan di wilayah Jawa Barat saja khususnya ke konsumen atau tengkulak yang berada di daerah Pangandaran. Pada periode ketiga di tahun 2020 pemilik dari CV. Restu Putra Abadi berencana untuk mengembangkan bisnisnya yaitu dengan menambah kolam agar kapasitas produksi juga ikut meningkat.  Karena rencana tersebut, maka diperlukan analisis kelayakan pada penambahan kolam dengan menganalisis aspek pasar, aspek teknis, aspek  manajemen, dan aspek finansial. Metode yang dilakukan untuk melihat kelayakan tersebut adalah NPV, IRR dan PBP juga akan dilakukan perihtungan analisis incremental dan terakhir analisis sensitivitas. Hasil dari perihtungan analisis kelayakan pada keadaan eksisting untuk  masing-masing metode yaitu NPV dengan nilai  Rp 42.720.317, IRR dengan nilai 23% dan PBP dengan nilai 4,0203. Hasil perhitungan analisis kelayakan usulan penambahan kolam untuk masing-masing metode yaitu NPV dengan nilai Rp 70.701.037, IRR dengan nilai 25%, dan PBP dengan nilai  4,1320. Kedua alternatif tersebut layak untuk dijalankan. Lalu hasil dari analisis incremental  didapatkan bahwa usulan alternatif penambahan kolam ikan adalah yang paling baik dengan nilai ?ROR sebesar 11% yang dimana hasil dari analisis incremental cost adalah jika nilai ?ROR > MARR maka alternatif yang terpilih merupakan alternatif dengan investasi terbesar. Analisis sensitivitas yang dihasilkan  adalah besar nilai kenaikan untuk biaya material akan sensitif pada 18,85% dengan batas atas positif sebesar 18% dan batas negatif sebesar 19 %.",658.404 - Project management,Karya Ilmiah - Skripsi (S1) - Reference,Feasibility Study,2021,"Universitas Telkom, S1 Teknik Industri"
Analisis Kelayakan Pengembangan E-business Imam Optik Kabupaten Bandung NOVI ANGGRAENI,NOVI ANGGRAENI,NOVI ANGGRAENI,Mahir Pradana,"Dalam merencakan sebuah bisnis hal yang utama adalah mengukur apakah bisnis tersebut layak dijalankan atau tidak. Menjalankan sebuah bisnis dibutuhkan biaya yang tidak sedikit, biaya investasi untuk menjalankan bisnis bisa didapat dari modal pemilik sendiri, meminjam kepada bank atau terdapat investor yang ingin menanam modalnya. Tingginya pertumbuhan dan persaingan optik lain di Kabupaten Bandung membuat Imam Optik ingin mengembangkan bisnisnya di e-business. Dengan pertumbuhan teknologi dan informasi yang sangat pesat diharapkan e-business bagi Imam Optik Bandung juga akan membawa pertumbuhan yang pesat. Dibutuhkan analisa kelayakan apakah bisnis tersebut layak dijalankan atau tidak. Dalam menganalisa kelayakan suatu bisnis terdapat beberapa penilaian dari berbagai aspek di antaranya aspek pasar, aspek teknis dan aspek finansial. Tujuan penelitian ini untuk mengetahui kelayakan mengembangkan e-business untuk Imam Optik Kab. Bandung dari aspek pasar, aspek teknis dan aspek finansial. 
Jenis metode penelitian ini adalah deskriptif kuantitatif. Terdapat 100 responden untuk menganalisa aspek pasar. Pengumpulan data dilakukan dengan menyebarkan kuisioner kepada 100 orang mahasiswa Universitas Telkom yang berhubungan dengan pembelian kacamata secara online. Data yang dibutuhkan untuk aspek teknis adalah wawancara dan observasi serta untuk aspek finansial dibutuhkan proyeksi laporan keuangan sehingga dapat dihitung nilai NPV, IRR dan PBP. 
Hasil penelitian ini adalah bisnis layak untuk dijalankan dikarenakan nilai NPV lebih dari 0 dan juga waktu yang dibutuhkan untuk pengembalian modal adalah 1 tahun. Untuk itu, Imam Optik Bandung diharapkan dapat menyiapkan strategi lebih lanjut untuk merealisasikan mengembangkan e-business.
Kata kunci: analisis kelayakan, aspek pasar, aspek teknis, aspek finansial",338.04 - Entrepreneurship,Karya Ilmiah - Skripsi (S1) - Reference,1 Entrepreneurship,2021,"Universitas Telkom, S1 Adminstrasi Bisnis"
Analisis Kualitas Website Menggunakan Metode Webqual pada E-Commerce Elevenia MUHAMMAD ROBBY REYNALDY AL FARIDZIE,MUHAMMAD ROBBY REYNALDY AL FARIDZIE,MUHAMMAD ROBBY REYNALDY AL FARIDZIE,Mahir Pradana,"Teknologi informasi (TI) saat ini memberikan banyak perubahan terhadap kehidupan manusia hal ini menjadikan mudahnya pertukaran informasi. Dengan terjadinya perkembangan teknologi menjadikan pola hidup masyarakat menjadi berbeda, yang dahulu jika ingin sesuatu harus mengunjungi toko sekarang hanya berbelanja online atau bisa disebut e-commerce dapat mudah membeli sesuatu. Menurut Nugroho (2016: 5) E-Commerce adalah transaksi perdagangan melalui media elektronik yang terhubung dengan internet. Elevenia adalah salah satu bisnis Online di Indonesia. Elevenia adalah salah satu situs open marketplace di Indonesia yang didirikan pada tanggal 1 Maret 2014 oleh PT. XL Planet yang merupakan anak perusahaan dari Pt XL Axiata, Tbk. Penelitian ini bertujuan untuk menggambarkan tingkat kualitas website Elevenia yang dinilai berdasar tingkat kualitas yang diterima (aktual) dan tingkat kualitas yang diharapkan (ideal) oleh pengguna. Jenis penelitian ini adalah deskriptif kualitatif dengan pendekatan dimensi Webqual yaitu usability, information quality, dan service interaction. Responden yang diteliti berjumlah 100 orang dengan menggunakan non-probability sampling dengan teknik purposive sampling. Teknik analisis data yang digunakan analisis kesenjangan (gap) dan analisis importance performance analysis (IPA). Hasil penelitian menunjukkan bahwa tingkat kualitas website Elevenia pada aspek penilaian kesenjangan dari ketiga dimensi usability, information quality, dan service interaction secara keseluruhan bernilai negatif. Dimensi usability memiliki nilai selisih sebesar (-0,27), dimensi information quality memiliki nilai selisih sebesar (-0,18), dan dimensi service interaction mendapatkan nilai sebesar (-0,17). Nilai gap yang paling besar pada dimensi usability sebesar (-0,27). Hasil tersebut menunjukan bahwa Persepsi yang dirasakan saat ini belum dapat memenuhi Harapan yang diinginkan pengguna, maka tingkat kualitas masih kurang baik. Maka perusahaan harus lebih meningkatkan kualitas pada dimensi yang memiliki gap tinggi, dianggap penting namun tidak berjalan baik untuk di perbaiki dan di optimalkan oleh perusahaan.",006.7 - Web Design,Karya Ilmiah - Skripsi (S1) - Reference,E-commerce,2021,"Universitas Telkom, S1 Adminstrasi Bisnis"
ANALISIS PEMANFAATAN PARAFIN DI THERMAL ENERGY STORAGE PADA SOLAR WATER HEATER GESI OKTAVIANI P,GESI OKTAVIANI P,GESI OKTAVIANI P,"Eng Amaliyah, M. Ramdlan Kirom","Indonesia merupakan negara tropis dengan potensi energi matahari yang besar. Energi tersebut dapat dimanfaatkan sebagai Solar Water Heateruntuk kebutuhan rumah tangga maupun komersial. Pada penelitian ini digunakan parafin sebagai Phase Change Material pada Thermal Energy Storage yang ditambahkan pada Solar Water Heater. SWH diuji pada beberapa variasi intensitas dan kondisi penggunaan PCM dan tanpa PCM. Pengujian dilakukan pada ruangan tertutup dengan simulator radiasi matahari sebagai pengganti matahari dengan temperatur awal air 24oC. Hasil dari penelitian ini didapatkan waktu penyimpanan temperatur air dari 37oC hingga 35oC pada sistem dengan PCM lebih tinggi dibandingkan dengan tanpa penggunaan PCM. Waktu yang didapat pada sistem dengan penggunaan PCM sebesar 58 menit dengan nilai rata-rata efisiensi tertinggi 29.15% sedangkan pada sistem tanpa penggunaan PCM sebesar 50 menit dengan nilai rata-rata efisiensi tertinggi 51.97%. 
Kata Kunci: Solar Water Heater, Thermal Energy Storage, Phase Change Material, Paraffin.",621.042 - Energy engineering,Karya Ilmiah - Skripsi (S1) - Reference,Energy Conservation-solar Energy,2021,"Universitas Telkom, Fakultas Teknik Elektro"
