Title,Field1,Penulis1,Penulis2,Abstrak,Klasifikasi,Jenis,Subjek,Tahun,Penerbit
IMPLEMENTASI BLOCKCHAIN UNTUK PENDATAAN DOKUMEN DIGITAL TIMOTHY HARLIAN,TIMOTHY HARLIAN,TIMOTHY HARLIAN,"YUDHA PURWANTO, MUHAMMAD FARIS RURIAWAN","Pada saat ini banyak orang sudah mulai beralih dari dokumen secara fisik ke dokumen secara digital. Dokumen secara fisik mungkin hanya dibutuhkan ketika sedang mengurus hal-hal yang berbau administratif dan membutuhkan copy dari dokumen tersebut sebagai bukti fisik. Pada saat ini dokumen digital banyak diimplementasikan pada berbagai macam hal seperti sertifikat, piagam penghargaan, dan bahkan ijazah. Namun hal tersebut rawan akan pemalsuan dan jika hal tersebut dilakukan pendataan, akan sulit untuk dideteksi bila pada database ada yang mengubah data tersebut atau informasi mengenai data tersebut karena kurangnya transparansi.",621.389 28 - Security Electronics,Karya Ilmiah - Skripsi (S1) - Reference,Security Data,2022,"Universitas Telkom, S1 Teknik Komputer"
IMPLEMENTASI FINITE STATE MACHINE UNTUK NPC PADA GAME 2D SIDE-SCROLL SHOOTER ADITYA ENGGAR PERDANA,ADITYA ENGGAR PERDANA,ADITYA ENGGAR PERDANA,"PURBA DARU KUSUMA, RATNA ASTUTI NUGRAHAENI","Pada penelitian tugas akhir ini adalah dengan menerapkan salah satu kecerdasan buatan sebagai landasan dari aksi atau pergerakan NPC dalam game side-scroller shooter sehingga dapat menambahkan pengalaman player saat bermain dengan NPC. Algoritma yang digunakan adalah finite-state machine yang dimana dalam algoritma tersebut terdapat empat dasar atau landasan dari cara kerja yaitu state atau keadaan, event atau kejadian, transition atau transisi, dan action atau aksi. Penelitian ini diharapkan dapat menerapkan algoritma finite-state machine yang diimplementasikan kedalam NPC agar dapat menghasilkan beberapa suatu aksi yang beragam agar game lebih bervariatif dan menantang. Berdasarkan penelitian yang dilakukan bahwa hasil yang didapatkan dari aksi yang dilakukan beberapa jenis NPC telah sesuai antara state yang dibuat sampai pada action yang dihasilkan untuk merespon tingkah laku dari player. Pengujian tingkat kesulitan dari NPC dilakukan dengan melihat data responden sebanyak 35 orang dan mendapatkan hasil yaitu bahwa sebanyak 18 responden atau 51% responden menilai bahwa NPC yang dihadapi dalam game adalah sulit, dan sebanyak 14 responden atau 40% responden menilai tingkat kesulitan NPC biasa saja, dan sebanyak 3 responden atau 9% menilai tingkat kesulitan NPC adalah mudah. Hasil pengujian terhadap 35 responden yang terdiri dari 28 orang (berumur 21 sampai 25 tahun), 5 orang (berumur 16 sampai 20 tahun), 1 orang (berumur 10 sampai 15 tahun), dan 1 orang (berumur 26 sampai 30 tahun). bahwa sebanyak 49.8% pemain suka terhadap tema game Unknown Space Cave dan tertarik untuk memainkan game Unknown Space Cave, dan sebanyak 49.8% pemain merasa kesulitan saat melawan enemy dari game Unknown Space Cave.",794.8 - Electronic Game,Karya Ilmiah - Skripsi (S1) - Reference,Games,2022,"Universitas Telkom, S1 Teknik Komputer"
Implementation of the Random Forests Method on the Retweet Classification Model based on Content AKMAL ARIQ SANTOSO,AKMAL ARIQ SANTOSO,AKMAL ARIQ SANTOSO,"Jondri, Kemas Muslim Lhaksmana","Twitter as one of the biggest social media on the internet has been used as the center of information exchange on mainstream media. As this paper was written Covid-19 information sporadically propagated through twitter. To help spread validated information to the masses we need to understand which factors are relevant and support the information diffusion. In this paper author tried to find similarities between tweets by using TF-IDF, author also applied content features from tweet’s meta-data to random forests classifier to predict which tweets users might retweet. The result of the shows that by using content features, machine learning models can predict retweets from users. The proposed method of combining content features from twitter metadata and TF-IDF leads to a better model than the stand-alone features with 69.97% of accuracy.",006.31 - Machine Learning,Karya Ilmiah - Skripsi (S1) - Reference,Machine - Learning,2022,"Universitas Telkom, S1 Informatika (International Class)"
"KARAKTERISASI MARKER AKTIF ENCODING LED DALAM OBJECT RECOGNITION SYSTEM UNTUK 
DIAPLIKASIKAN PADA SMART WEAPON I PUTU ARI SUSILA",I PUTU ARI SUSILA,I PUTU ARI SUSILA,"UMAR ALI AHMAD, WILDAN PANJI TRESNA","Kemampuan komputer vision dalam menentukan keakuratan objek, menjadikan pemanfaatan computer vision khususnya dalam object tracking sebagai pengenal objek yang spesifik. Pengujian ini dilakukan untuk mendapatkan karakteristik Light Emitting Diode (LED) yang dianalisis dari sinyal Pulse Width Modulation (PWM) pada LED, yang akan di terapkan pada smart weapon.
Dalam percobaan ini dilakukan berbagai tahapan percobaan untuk mendapatakan kualitas dan karakterisasi LED yang sesuai. Dimana pengujian dimulai dari pengujian jarak dengan variasi pencahayan yang berbeda, yang 
bertujuan untuk menguji sejauh mana sistem mampu mendeteksi objek pada situasi pencahayan yang berbeda-beda. Pengujian selanjutnya mendapatkan nilai duty cycle untuk mengetahui lama menyala dan matinya sebuah LED, memperoleh nilai delay time dan mendapatkan akurasi yang bertujuan untuk menentukan kualitas led 
yang baik.
Dari proses pengujian ini, diperoleh jarak terjauh objek tedeteksi, nilai duty cycle, nilai delay, dan akurasi dari setiap percobaaan warna pada LED. Kemudian menentukan LED dengan kualitas yang baik sebagai aktif marker yang akan di pasang pada smart weapon. Kualitas LED terbaik dilihat dari Akurasi yang di peroleh dalam proses perhitungan akurasi. Pada pengujian jarak dengan cahaya 0 Lux (tidak ada cahaya), sistem mampu mengenali objek hingga jarak 20 meter pada setiap warna objek. Hasil dari pengujia aktif marker, pada setiap pengujian variasi nilai duty cycle akurasi terbaik diperoleh warna merah mencapai 98,6% pada duty cycle 50%, dari pengujian ini difokuskan pada pengujian duty cycle 50% dengan variasi waktu yang berbeda-beda. Hasil pengujian menunjukan pada duty cycle 50%, akurasi terbaik didapatkan pada LED merah yang terlihat dengan nilai akurasi 
yang mencapai 96%. Pada pengujian LED, bahwa efek cahaya mempengaruhi hasil pendeteksian warna pada LED.",006.37 - Computer Vision,Karya Ilmiah - Skripsi (S1) - Reference,Computer Vision,2022,"Universitas Telkom, S1 Teknik Komputer"
Klasifikasi Hashtag Buzzer/Bot Menggunakan Algoritma Random Forest dengan Atribut Komunitas untuk Mengurangi Disinformasi Pada Twitter FADHIIL NUGROHO YUDIANTO,FADHIIL NUGROHO YUDIANTO,FADHIIL NUGROHO YUDIANTO,Yuliant Sibaroni,"Saat ini persebaran informasi terjadi secara cepat pada sosial media. Namun, tidak semua informasi yang beredar pada sosial media belum tentu merupakan informasi yang benar. Twitter sebagai salah satu media sosial terbesar didunia juga mengalami masalah yang sama. Banyak sekali informasi dan juga hashtag yang tersebar pada twitter merupakan informasi dan hashtag yang disebarluaskan oleh buzzer. Dalam tugas akhir ini, penulis membangun sebuah sistem klasifikasi yang dapat membedakan antara sebuah hashtag natural dan hashtag yang dibuat oleh buzzer pada sosial media twitter. Penulis memakai algoritma random forest dengan memanfaatkan atribut komunitas untuk melakukan klasifikasi hashtag pada sistem yang dibuat. Penulis juga akan mencari tahu apa saja atribut yang paling berpengaruh dalam proses klasifikasi tersebut. Pada penelitian ini, didapatkan bahwa sistem mampu mendeteksi hashtag buzzer dengan tingkat akurasi sebesar 98% dan tingkat f-measure sebesar 98% berdasarkan dataset yang telah penulis dapatkan. Didapatkan juga bahwa atribut atribut yang berpengaruh dalam proses klasifikasi antara lain adalah atribut seperti uniqueuserpertweet dan q1_rasio",006.31 - Machine Learning,Karya Ilmiah - Skripsi (S1) - Reference,"Machine Learning, Social Media,",2022,"Universitas Telkom, S1 Informatika"
Klasifikasi Penyakit Pada Tanaman Kopi Menggunakan K-Nearest Neighbor dioptimasi dengan Genetic Algorithm M ALIF NAUFAL YASIN,M ALIF NAUFAL YASIN,M ALIF NAUFAL YASIN,Wikky Fawwaz Al Maki,"Daun kopi merupakan salah satu bagian yang paling mudah untuk dideteksi Ketika tanaman kopi terserang penyakit. Banyak sekali faktor yang dapat mengakibatkan tanaman kopi menjadi sakit, beberapa faktor penyebabnya yaitu hama, karat daun, jamur daun dan juga bercak daun. Dengan memanfaatkan image processing dapat membantu mengklasifikasikan penyakit melalui citra daunnya, sehingga dapat dengan tepat diberikan penanganan pada tanaman yang sakit tersebut. Dengan melakukan ekstraksi fitur pada fitur warna menggunakan Color Moment. Kemudian dilakukannya klasifikasi menggunakan metode non deep learning K-Nearest Neighbor dan dilakukan optimasi dengan menggunakan Genetic Algorithm, maka didapatkan nilai k yang paling optimal sehingga nilai akurasi yang didapatkan adalah nilai akurasi maksimal yang bisa dihasilkan oleh KNN. Hasil tersebut didapatkan akurasi terbaik dengan menggunakan color moment pada ruang warna RGB yaitu sebesar 78.9% dengan menggunakan klasifikasi KNN+GA.",006.31 - Machine Learning,Karya Ilmiah - Skripsi (S1) - Reference,"Machine Learning, Algorithm Analysis,",2022,"Universitas Telkom, S1 Informatika"
Klasifikasi Penyakit pada Tanaman Kopi Robusta Berdasarkan Citra Daun Menggunakan Convolutional Neural Network SAVIRA ANGGITA SABRINA,SAVIRA ANGGITA SABRINA,SAVIRA ANGGITA SABRINA,Wikky Fawwaz Al Maki,"Tanaman kopi merupakan salah satu komoditas perkebunan andalan di Indonesia, dengan sebagian besar hasil produksinya berasal dari tanaman kopi robusta. Salah satu permasalahan dalam produksi kopi robusta, yang dapat menyebabkan kerugian yang cukup signifikan, adalah rendahnya mutu hasil panen tanaman kopi robusta akibat serangan hama dan penyakit. Proses penanganan hama dan penyakit pada tanaman kopi robusta memerlukan sumber daya yang tidak sedikit. Tentunya, terdapat beberapa cara untuk mengatasi permasalahan tersebut, salah satunya adalah dengan membangun sistem yang dapat melakukan identifikasi terhadap hama dan penyakit pada tanaman kopi robusta. Penelitian ini menggunakan Convolutional Neural Network (CNN) dengan arsitektur EfficientNet-B0 untuk menghasilkan sistem klasifikasi penyakit pada citra daun tanaman kopi robusta. Teknik augmentasi data dan pendekatan fine-tuning diterapkan untuk membantu menghasilkan sistem dengan performansi optimal. Evaluasi performansi dilakukan pada dua algoritma optimasi berbeda, yaitu Adam dan Root Mean Square Propagation (RMSProp). Kedua algoritma memperoleh hasil terbaik yang sama dengan nilai akurasi sebesar 91% dan F1-Score secara keseluruhan sebesar 91%.","006.32 - Neural networks, perceptrons, connectionism, neural computers",Karya Ilmiah - Skripsi (S1) - Reference,Neural Networks,2022,"Universitas Telkom, S1 Informatika"
Klasifikasi Spesies Anggrek Genus Phalaenopsis Berdasarkan Citra Sepal-Petal Menggunakan Metode Convolutional Neural Network (CNN) ADLU FADILAH,ADLU FADILAH,ADLU FADILAH,"Agung Toto Wibowo, Ema Rachmawati","Dalam studi ini, penulis akan membahas tentang bagaimana kita dapat membedakan Anggrek Phalenopsis Cornu-cervi dan Phaleonopsis Lamelligera menggunakan citra sepal dan petal dari anggrek tersebut. Penulis menggunakan Convolutional Neural Network (CNN) untuk membedakan dua Anggrek yang sudah disebutkan sebelumnya, dengan menggunakan arsitektur ResNet50. Tujuan dari studi ini adalah untuk membangun sebuah model Machine Learning terbaik untuk mengklasifikasikan Anggrek tersebut, dan menganalisa model yang telah dibuat. Untuk dataset yang digunakan diambil oleh penulis sendiri, yang terdiri dari 192 citra untuk masing-masing bunga, dengan resolusi 500x500. Dari hasil studi yang dilakukan, model berhasil mencapai akurasi, precision, recall, dan f1-score yang cukup baik, dengan menggunakan learning rate bernilai 0.0001.","006.32 - Neural networks, perceptrons, connectionism, neural computers",Karya Ilmiah - Skripsi (S1) - Reference,Neural Networks,2022,"Universitas Telkom, S1 Informatika"
Klasifikasi Suara Jantung Abnormal dan Normal Menggunakan Short-Time Fourier Transform dan Analisis Tekstur GLDM VIVI ALIYAH PUTRI HANDZAH,VIVI ALIYAH PUTRI HANDZAH,VIVI ALIYAH PUTRI HANDZAH,"PURBA DARU KUSUMA, ACHMAD RIZAL","Suara jantung yang berasal dari pasien diamati menggunakan stetoskop, merupakan alat medis untuk menentukan kondisi pasien. Teknik untuk pengamatan ini disebut dengan auskultasi. Suara yang dihasilkan menggambarkan kondisi jantung seseorang. Model suara jantung normal biasanya dibandingkan dengan model suara abnormal. Jika terdapat perbedaan model suara atau terdapat suara tambahan yang muncul biasanya terjadi kelainan pada jantung.
Pengembangan dari berbagai metode telah dilakukan penelitian terdahulu dan alat medis yang dikembangkan untuk mengamati suara jantung. Tujuan dari penelitian ini untuk menunjukkan penggunaan Short-Time Fourtier Transform (STFT) dan fitur ekstraksi Gray Level Difference Method (GLDM) untuk mengklasifikasikan suara jantung normal dan abnormal. Dalam proses klasifikasi penelitian ini menggunakan ekstraksi ciri berdasarkan analisis tekstur menggunakan metode statistik ekstraksi ciri orde kedua. Tekniknya dilakukan dengan menghitung probabilitas hubungan ketetanggaan antar pixel dalam citra berbagai arah orientasi dan jarak spasial (d), matriks  dianalisis berdasarkan pergeseran arah/sudut 00, 450, 900, dan 1350. Sampel data berupa data set suara jantung normal dan abnormal. Untuk akurasi fitur digunakan pengklasifikasian menggunakan KNN yang menggunakan jarak untuk pengukuran kesamaan data dan diukur menggukanan jumlah K nilai data latih yang terdekat dengan data uji. Dengan algoritma KNN didapatkan keakurasian klasifikas sebesar 73,3333% dengan d=1 dan k=5.
Kata kunci : suara jantung, STFT, GLDM, analisis tekstur.","621.39 - Computer engineering, Electronic digital computers, Central processing units, Computer reliability, General Computer Performance Evaluation",Karya Ilmiah - Skripsi (S1) - Reference,Computer Engineering,2022,"Universitas Telkom, S1 Teknik Komputer"
"KLASIFIKASI SUARA JANTUNG NORMAL DAN ABNORMAL
MENGGUNAKAN SHORT-TIME FOURIER TRANSFORM DAN 
CONVOLUTIONAL NEURAL NETWORK M.THARIQ MACHAZ",M.THARIQ MACHAZ,M.THARIQ MACHAZ,"PURBA DARU KUSUMA, ACHMAD RIZAL","Telah banyak perkembangan alat-alat medis yang telah bertransformasi 
menjadi alat yang canggih dan praktis. Salah satunya yang paling mendasari 
diagnosa para tenaga medis yaitu salah satunya stetoskop. Stetoskop adalah alat 
untuk mendiagnosa suatu penyakit yang berfungsi untuk melakukan proses 
auskultasi. Auskultasi merupakan suatu proses memeriksa pasien dengan 
mendengarkan suara didalam tubuhnya yang mana bisa suara jantung, paru-paru 
ataupun usus. Dari proses auskultasi ini dapat diketahui suara didalam tubuh pasien 
itu normal ataupun abnormal.
Analisis dengan algoritma STFT (Short-time fourier transform) ini nantinya
diharapkan dapat dibentuk sedemikian rupa dan dapat mendiagnosa kelainan pada
jantung. Lalu software pada aplikasi diprogram dengan pengolahan sinyal digital 
dengan mengubah STFT ke image dan kemudian akan diprogram dengan metode 
klasifikasi CNN (Convolution Neural Network) dengan tool matlab dari Alexnet.
Pada penelitian ini diusulkan metode STFT dan deep learning CNN 
(Convolutional Neural Network) arsitektur Alexnet. Langkah analisis ini, yaitu
analisis menggunakan short-time fourier transform dan kemudian data citra didapat 
dari STFT berupa citra plot sinyal, dilanjutkan ke proses klasifikasi data citra suara 
jantung normal dan abnormal dengan menggunakan metode CNN (Convolutional 
Neural Network). Dari uji klasifikasi CNN (Convolutional Neural Network) ini 
didapati tingkat akurasi dari proses pengujian ini menggunakan CNN Arsitektur 
Alexnet dengan learning rate dan Iterasi/Epoch jumlah Terbaik yakni 0,00001 dan 
Jumlah iterasi 70. Data suara jantung berjumlah 56 sehingga didapati akurasi suara 
jantung nilai akurasi sebesar 91.07%, presisi 88.46%, recall 92%, dan f1 score 
90,2%.
Kata kunci: Smartphone, Stetoskop, Sinyal, Suara detak jantung, STFT, CNN, 
Image, Citra, Spektrogram, Alexnet",006.31 - Machine Learning,Karya Ilmiah - Skripsi (S1) - Reference,Machine Learning,2022,"Universitas Telkom, S1 Teknik Komputer"
Klasifikasi Tanaman Anggrek jenis Phalaenopsis berdasarkan Citra Labellum Bunga Menggunakan Metode Convolutinal Neural Network (CNN) MUHAMMAD BAIHAQY,MUHAMMAD BAIHAQY,MUHAMMAD BAIHAQY,"AGUNG TOTO WIBOWO, DODY QORI UTAMA","Anggrek termasuk salah satu tanaman hias yang digemari  oleh  masyarakat umum dan tidak sedikit penghobi tanaman hias mencoba  untuk membudidayakan tanaman ini. Anggrek sendiri memiliki banyak  sekali jenis yang seringkali kebanyakan orang agak sulit membedakan satu jenis anggrek dengan jenis lainnya. Sebagai contoh bisa dilihat anggrek jenis Phalaenopsis cornu-cervi dan lamelligera yang memiliki bentuk fisik yang sangat mirip dan sulit dibedakan. Bahkan banyak masyarakat yang menganggap bahwa kedua jenis anggrek tersebut merupakan jenis yang sama. Akan sangat disayangkan apabila keanekaramgaman ini hilang hanya dikarenakan ketidaktahuan akan perbedaan kedua jenis anggrek tersebut. Dalam membudidayakan anggrek pun berbeda tiap jenisnya. Agar keanekaragaman jenis anggrek tersebut tidak hilang dan terbudidayakan secara optimal, penting bagi masyarakat umum untuk lebih mengenal dan mengidentifikasi jenis anggrek yang sedang dibudidayakannya. Oleh karena itu, sangat penting untuk membuat sistem yang dapat mengidentifikasikan dan mengklasifikasikan jenis-jenis anggrek agar memudahkan masyarakat umum membudidayakan anggrek secara optimal berdasarkan jenis dan habitat asli anggrek tersebut. Tugas akhir ini diharapkan dapat menjadi solusi dari semua masalah tersebut. Penelitian yang dikerjakan ini membuat sebuah sistem yang dapat mengklasifikan tanaman anggrek jenis phalaenopsis berdasarkan lip bunga dari data berupa citra dengan menggunakan algoritma Convolutional Neural Network (CNN).","006.32 - Neural networks, perceptrons, connectionism, neural computers",Karya Ilmiah - Skripsi (S1) - Reference,Neural Networks,2022,"Universitas Telkom, S1 Informatika"
"MONITORING PERINGATAN BENCANA LONGSOR 
BERBASIS LORA DAN SMS GATEWAY DESANTO J.PANGARIBUAN",DESANTO J.PANGARIBUAN,DESANTO J.PANGARIBUAN,"UMAR ALI AHMAD, RANDY ERFA SAPUTRA","Bencana longsor merupakan tanda bencana alam yang biasanya terjadi saat 
curah hujan tinggi di lereng pegugunan, gunung, maupun hulu sungai. Bencana 
longsor juga disebabkan oleh erosi tanah, penggundulan hutan, maupun getaran 
kuat yang disebabkan bergesernya lempeng bumi. Oleh karena itu, perlu dibangun 
sistem monitoring bencana longsor. Dengan mengutamakan nilai data sensor 
kemiringan tanah dan data sensor getaran, monitoring bencana longsor ini dibuat 
untuk memberikan informasi tentang peringatan bencana longsor dengan 
memperlihatkan data nilai sensor dari LoRa trasmitter menuju LoRa receiver
menggunakan LoRa sebagai gateway, dan Arduino.
Dibuatnya monitoring bencana longsor ini untuk meminimalisir korban 
jiwa agar waspada terhadap bencana longsor. Cara kerja sistem ini diawali dengan 
pengiriman nilai data sensor dari LoRa trasmitter menuju LoRa receiver yang 
terekam pada serial Arduino, kemudian LoRa receiver untuk mengambil data 
sensor pada serial Arduino. Sensor ADXL345 yang terdapat dalam sistem LoRa 
transmitter, berfungsi untuk mendeteksi nilai getaran tanah dan nilai kemiringan 
tanah. Kemudian LoRa trasmitter mengirimkan data ke LoRa receiver. Setelah itu 
LoRa receiver mengirimkan notifikasi SMS kepada nomor penerima melalui modul 
SIM 800L dan bersamaan menyimpan data nilai getaran tanah dan nilai kemiringan 
tanah ke database Firebase, dan data realtime yang sudah tersimpan di Firebase
ditampilkan pada website monitoring bencana longsor. Berdasarkan pengujian pada 
sistem monitoring bencana longsor ini, LoRa transmitter berhasil mengirimkan 
data ke LoRa receiver dengan respon waktu 1 sampai dengan 5 detik(s).
Kata Kunci: Arduino, Bencana, Monitoring, Longsor, LoRa, SMS",006.3 - Special Computer Methods- Artificial intelligence,Karya Ilmiah - Skripsi (S1) - Reference,Internet Of Things,2022,"Universitas Telkom, S1 Teknik Komputer"
Pemodelan Antarmuka Dalam Bentuk Visualisasi Aplikasi Kartu Menuju Sehat Untuk Memantau Tumbuh Kembang Balita Menggunakan Goal Directed Design (GDD) NISRINA RAFIFA HANIF,NISRINA RAFIFA HANIF,NISRINA RAFIFA HANIF,"Danang Junaedi, Ati Suci Dian Martha","Kartu Menuju Sehat (KMS) merupakan media pencatatan tumbuh kembang balita di Posyandu yang masih menggunakan kertas. KMS berfungsi sebagai alat penyuluhan gizi kepada ibu yang memiliki anak dibawah 5 tahun. Namun, terdapat balita yang tidak memiliki buku KMS karena hilang, rusak atau dibawa oleh kader posyandu. Posyandu Manggis, menggunakan KMS dan Whatsapp sebagai media untuk memantau tumbuh kembang anak. Ibu balita merasa sering tertinggal informasi dan kader mengalami keterlambatan pelaporan ke puskesmas. Beberapa ibu balita menggunakan aplikasi KMS untuk menyimpan data pertumbuhan dan mengetahui kondisi gizi anaknya. Namun, pengguna sedikit bingung dengan pilihan tombol dan format pengisian data yang kurang dipahami. Selain itu belum ada tampilan dari sisi kader posyandu. Sehingga dibutuhkan rekomendasi pemodelan antarmuka dengan target pengguna ibu balita dan kader posyandu untuk memantau tumbuh kembang balita. Dari permasalahan tersebut, antarmuka KMS digital perlu dirancang agar pengguna dapat memenuhi tujuannya tanpa merasa bingung. Peneliti menggunakan metode Goal-Directed Design (GDD) untuk memodelkan antarmuka KMS karena GDD dapat merancang antarmuka dengan tujuan yang terarah dengan mengidentifikasi tujuan, motivasi dan kebutuhan dari pengguna yaitu, ibu balita dan kader posyandu. Model visualisasi antarmuka KMS yang sudah dirancang dievaluasi menggunakan System Usability Scale (SUS). Hasil pengujian didapatkan skor 79.5 dengan adjective rating yaitu GOOD dan grade scale yaitu B untuk kader posyandu dan untuk ibu balita mendapatkan skor 90 dengan adjective rating yaitu EXCELLENT, dan grade scale yaitu A. Skor ini didapatkan karena terpenuhinya tujuan pengguna dalam memantau tumbuh kembang anak dengan adanya fitur yang ada pada prototipe aplikasi seperti kategorisasi informasi kegiatan posyandu yang berkaitan dengan balita dapat lebih mudah diakses, membantu mengetahui kondisi gizi balita, membantu menyimpan riwayat tumbuh kembang balita, serta model tampilan forum diskusi yang dapat membantu pengguna bertukar informasi. Adanya fitur tersebut memudahkan ibu balita dan kader posyandu untuk memantau tumbuh kembang balita.","005.437 - User interfaces; graphical user interfaces, windowing programs",Karya Ilmiah - Skripsi (S1) - Reference,"User Interfaces-systems Design, Graphical User Interface,",2022,"Universitas Telkom, S1 Informatika"
Penerapan Clustering pada tipe data campuran menggunakan K-Prototype pada perusahaan Multifinance OKTAVIANUS JEFFRY PRADHANA,OKTAVIANUS JEFFRY PRADHANA,OKTAVIANUS JEFFRY PRADHANA,"Deni Saepudin, Indwiarti",Multifinance merupakan perusahaan pembiayaan keuangan yang berperan dalam penyediaan dana nasabah untuk pengadaan barang berdasarkan kebutuhan produktif maupun konsumtif masyarakat. Dalam menjalankan operasionalnya perusahaan melakukan observasi data nasabah berdasarkan profiling resiko nasabah untuk menentukan seberapa banyak pinjaman yang dapat diberikan oleh perusahaan. Namun data nasabah yang terdiri dari banyak numerik dan kategori serta memiliki bentuk yang tidak terstruktur membuat lembaga pembiayaan kesulitan dalam memberikan keputusan pada proses pembiayaan. maka diperlukan alat yang dapat melakukan pengelompokan data nasabah berdasarkan tingkat kesamaan atau kedekatan antar data sehingga mempermudah perusahaan dalam melakukan segmentasi profil nasabah berdasarkan tingkat resiko. Untuk mengatasi masalah tersebut maka pada penelitian ini menggunakan metode Clustering untuk mengelompokan data tipe campuran pada data nasabah perusahaan multifinance PT Bima Multifinance Cabang Sragen menggunakan algoritma k-prototype. Prosedur kerja pada algoritma k-prototype dengan mengintegrasikan algoritma k-means  dan k-modes yang digunakan untuk menangani tipe data campuran. Selain itu algoritma k-prototype memiliki keunggulan seperti mudah untuk diterapkan dan serta mampu untuk menangani kumpulan data besar lebih baik dibandingkan algoritma yang berbasis hirarki lain. Pengujian pada penelitian ini menggunakan perhitungan elbow untuk mencari cluster optimal dan melakukan analisis lanjutan dengan melakukan pengujian ulang pada tahap inisiasi jumlah cluster. Hasil clustering pada penelitian ini menunjukan salah satu jenis cluster dengan tingkat kelancaran 100% dan jumlah rasio gaji terhadap angsuran nasabah dibawah rata rata yaitu 1.3% yang membuat cluster ini menjadi cluster dengan tingkat kelancaran tertinggi dibanding cluster lain.,001.64 - DATA PROCESSING,Karya Ilmiah - Skripsi (S1) - Reference,"Data Processing, Data Analysis,",2022,"Universitas Telkom, S1 Informatika"
PENGUKURAN UNIK MARKER SEBAGAI PENANDA TARGET DALAM OBJECT RECOGNITION SYSTEM SAMUEL JOSE HALOMOAN N,SAMUEL JOSE HALOMOAN N,SAMUEL JOSE HALOMOAN N,"UMAR ALI AHMAD, WILDAN PANJI TRESNA","Perkembangan teknologi yang semakin berkembang pesat, menghadirkan inovasi-inovasi baru di bidang teknologi yang dapat membantu pekerjaan dalam banyak hal. Alasan ini menjadikan pemanafaatan computer vision khususnya dalam object detection dapat dimanfaatkan untuk mengenali sebuah objek.
Dalam proyek akhir ini dilakukan berbagai tahapan percobaan agar sistem dapat mengenali objek yang akan di deteksi , hal pertama yang akan di lakukan oleh sistem adalah melakukan filter warna terhadap objek tersebut untuk menentukan warna dari objek tersebut, lalu melakukan filter bentuk untuk menentukan bentuk dari objek dan terakhir adalah melakukan filter ukuran. Setelah proses filter selesai, sistem akan menampilkan output dari hasil ketiga filter tersebut. 
Berdasarkan hasil percobaan didapatkan hasil bahwa semakin besar objek yang akan dideteksi maka semakin jauh juga jarak objek tersebut dapat dideteksi oleh sistem, lalu  semakin tinggi resolusi gambar yang di proses maka semakin lama waktu yang dibutuhkan untuk menyelesaikan proses color filter, shape filter dan size filter. Pada objek bergerak berbentuk lingkaran,segitiga dan kotak diperoleh hasil objek lingkaran memiliki tingkat akurasi yang tinggi pada setiap level kecepatan yang di uji cobakan.",006.37 - Computer Vision,Karya Ilmiah - Skripsi (S1) - Reference,Computer Vision,2022,"Universitas Telkom, S1 Teknik Komputer"
PERANCANGAN ALAT BANTU BELAJAR PADA ALAT MUSIK TRADISIONAL TALEMPONG BERBASIS INTERNET OF THINGS YOGA M RIZKI,YOGA M RIZKI,YOGA M RIZKI,"RANDY ERFA SAPUTRA, CASI SETIANINGSIH","Minangkabau Sumatera Barat memiliki salah satu intrumen musik tradisional bernama Talempong. Alat musik ini memiliki bentuk seperti gong yang mempunyai nada di setiap gong tersebut. Talempong sendiri sangat banyak di jumpai di setiap daerah Sumatera Barat. Talempong adalah salah satu warisan budaya masyarakat Minangkabau yang diperoleh dari nenek moyangnya secara turun temurun yang memiliki jenis musik instrumental. Dalam mempelajari musik talempong tidaklah mudah, karena di setiap gong mempunyai nada yang berbeda-beda sehingga seseorang harus bisa menghapal dan memahami nada pada setiap gong tersebut. Dalam mempelajari alat musik ini membutuhkan waktu yang cukup lama. Pada zaman ini teknologi sangat berkembang dengan pesat, salah satu teknologi yang berkembang saat ini adalah IoT (Internet of Things). Dengan menggunakan IoT membuat suatu pekerjaan semakin mudah, salah satu nya bisa di gunakan dalam proses pembelajaran alat musik talempong. Pada penelitian Tugas Akhir ini membuat alat yang mampu mempermudah dalam hal proses pembelajaran alat musik talempong, sehingga tidak membutuhkan waktu yang lama untuk mempelajarinya dengan menggunakan teknologi IoT. Sistem yang digunakan yaitu menggunakan website sebagai pengendali untuk pemilihan lagu dan fase, tersedia 10 lagu dan 3 fase didalamnya. Fase tersebut terdiri dari fase 1 sebagai pengecekan alat IoT dan alat musik Talempong apakah sudah sesuai dengan benar, fase 2 sebagai fase yang digunakan untuk melakukan proses belajar dan fase 3 sebagai tantangan untuk pengguna. Hasil dari penelitian ini didapatkan bahwa 100% website dan juga alat sudah sesuai dengan yang diharapkan dan memiliki rata-rata waktu sistem untuk fase 2 2.5652s dan fase 3 2.7992s","006.32 - Neural networks, perceptrons, connectionism, neural computers",Karya Ilmiah - Skripsi (S1) - Reference,Internet Of Things,2022,"Universitas Telkom, S1 Teknik Komputer"
