Title,Field1,Penulis1,Penulis2,Abstrak,Klasifikasi,Jenis,Subjek,Tahun,Penerbit
PENGARUH BIAYA PRODUKSI DAN PENJUALAN TERHADAP LABA BERSIH PERUSAHAAN MANUFAKTUR SUB SEKTOR FARMASI YANG TERDAFTAR DI BURSA EFEK INDONESIA PERIODE 2013-2018 SAUSAN NABILAH ROHMANA,SAUSAN NABILAH ROHMANA,SAUSAN NABILAH ROHMANA,Leny Suzan,"Laba yang diperoleh perusahaan merupakan salah satu komponen dalam tolak ukur keberhasilan perusahaan dan menjadi gambaran kinerja manajemen dalam mengelola perusahaan. Salah satu cara untuk memperoleh laba yang optimal adalah dengan melakukan kegiatan penjualan dan menekan biaya produksi. Penjualan memiliki peran penting dalam memberikan penghasilan bagi perusahaan. Biaya produksi merupakan biaya yang perlu diperhitungkan oleh perusahaan karena tingginya biaya produksi akan berdampak pada tingkat penjualan dan laba yang akan diperoleh.
    Penelitian ini bertujuan untuk mengetahui pengaruh biaya produksi dan penjualan terhadap laba bersih pada perusahaan manufaktur sub sektor farmasi yang terdaftar di Bursa Efek Indonesia pada tahun 2013-2018 baik secara simultan maupun parsial.
    Metode yang digunakan dalam penelitian ini adalah metode penelitian kuantitatif dengan menggunakan pengambilan sampel purposive sampling. Sampel yang digunakan adalah 7 sampel penelitian dalam kurun waktu 6 tahun sehingga didapat 42 unit sampel. Penelitian ini menggunakan metode analisis regresi data panel dengan menggunakan software Eviews versi 10.
    Hasil penelitian menyatakan bahwa secara simultan biaya produksi dan penjualan berpengaruh terhadap laba bersih sebesar 67.433%. Secara parsial menunjukkan bahwa variabel biaya produksi berpengaruh positif signifikan terhadap laba bersih. Sedangkan variabel penjualan tidak memiliki pengaruh terhadap laba bersih.
    Berdasarkan hasil penelitian yang telah dilakukan, diharapkan dapat digunakan perusahaan manufaktur sub sektor farmasi yang terdaftar di Bursa Efek Indonesia untuk mempertimbangkan dalam menentukan biaya produksi dan penjualannya agar tidak mengalami kerugian dan diharapkan dapat memaksimalkan laba bersihnya.",657 - Accounting,Karya Ilmiah - Skripsi (S1) - Reference,Accounting,2020,Universitas Telkom
"Pengaruh Board Gender Diversity, Tipe Industri, dan Slack Resources terhadap Kualitas Pengungkapan CSR (Studi pada Perusahaan Non-Keuangan yang Terdaftar di BEI Tahun 2014-2018) GRISELDA AYU RATNADEWATI",GRISELDA AYU RATNADEWATI,GRISELDA AYU RATNADEWATI,Muhamad Muslih,"Perusahaan tidak hanya fokus terhadap keuntungan finansial, tapi juga perlu
mementingkan keuntungan sosial. Keuntungan sosial dapat diperoleh dengan cara
mengungkapkan laporan Corporate Social Responsibility (CSR). Terdapat beberapa
faktor yang mempengaruhi pengungkapan CSR di Indonesia, seperti board gender
diversity, tipe industri, dan slack resources. Oleh karena itu, penelitian ini bertujuan
untuk meneliti mengenai pengaruh board gender diversity, tipe industri, dan slack
resources terhadap kualitas pengungkapan CSR.
Dalam penelitian ini unit analisis yang digunakan adalah kelompok, yaitu
kumpulan perusahaan non-keuangan yang terdaftar di BEI pada periode 2014-2018.
Pengambilan sampel dilakukan dengan teknik purposive sampling dan menghasilkan
80 data sampel yang terdiri dari 16 sampel selama 5 tahun. Data pada penelitian ini
termasuk ke dalam data panel. Pengujian hipotesis dilakukan dengan menggunakan
analisis regresi linier berganda. Pengujian dilakukan secara simultan dan parsial. 
Hasil penelitian menunjukkan bahwa board gender diversity, tipe industri, dan
slack resources berpengaruh secara bersama-sama terhadap kualitas pengungkapan
CSR. Secara parsial tipe industri berpengaruh positif terhadap kualitas pengungkapan
CSR, sedangkan board gender diversity dan slack resources tidak memiliki pengaruh
terhadap kualitas pengungkapan CSR pada perusahaan non-keuangan yang terdaftar
di BEI tahun 2014-2018.","658.045 - Corporations, Close, Family, One-person corporation",Karya Ilmiah - Skripsi (S1) - Reference,Corporate Social Responsibility,2020,Universitas Telkom
"Pengaruh Corporate Governance, Financial Distress, dan Ukuran Perusahaan Terhadap Integritas Laporan Keuangan (Studi Pada Perusahaan Properti, Real Estat, dan Konstruksi Bangunan Periode 2014-2018) NABILAH ALYANI THAYEB",NABILAH ALYANI THAYEB,NABILAH ALYANI THAYEB,"Annisa Nurbaiti, Tri Utami Lestari","Integritas laporan keuangan merupakan prinsip dimana laporan keuangan disajikan sesuai dengan apa yang terjadi, jujur, dan tidak memihak. Laporan keuangan yang merupakan alat bagi para pengguna dalam membuat keputusan memegang peran penting didalamnya. Sehingga diharapkan laporan keuangan memiliki integritas yang tinggi agar para pengguna laporan keuangan dapat menghasilkan keputusan yang terbaik.Penelitian ini bertujuan untuk mengetahui pengaruh corporate governance yang diproksikan dengan kepemilikan institusional, kepemilikan manajerial, komite audit, dan komisaris independen, financial distress, serta ukuran perusahaan terhadap integritas laporan keuangan pada perusahaan sektor properti, real estat, dan konstruksi bangunan yang terdaftar di Bursa Efek Indonesia periode 2014-2018.Pada penelitian ini, teknik pemilihan sampel yang digunakan adalah purposive sampling dan diperoleh 38 perusahaan dengan pengamatan selama lima tahun sehingga didapatkan 190 yang diobservasi. Teknik analisis yang digunakan adalah analisis regresi data panel dengan menggunakan aplikasi Eviews 10.
Hasil penelitian menunjukkan bahwa kepemilikan institusional, kepemilikan manajerial, komite audit, komisaris independen, financial distress, dan ukuran perusahaan secara simultan berpengaruh terhadap integritas laporan keuangan. Sedangkan secara parsial, kepemilikan institusional, kepemilikan manajerial, komite audit, komisaris independen, dan  financial distress tidak berpengaruh terhadap integritas laporan keuangan. Sedangkan ukuran perusahaan berpengaruh negatif terhadap integritas laporan keuangan.
Bagi peneliti selanjutnya diharapkan dapat menambah variabel independen lain yang dianggap memiliki pengaruh terhadap integritas laporan keuangan.",657 - Accounting,Karya Ilmiah - Skripsi (S1) - Reference,Accounting,2020,Universitas Telkom
"PENGARUH GAYA KEPEMIMPINAN TRANSFORMASIONAL DAN KEPUASAN KERJA TERHADAP KINERJA PADA
PT. SINDE MULTI KEMASINDO MUFTI KUSUMA FIRDAUS",MUFTI KUSUMA FIRDAUS,MUFTI KUSUMA FIRDAUS,Ary Ferdian,"Penelitian ini bertujuan untuk mengetahui bagaimana pengaruh gaya kepemimpinan transformasional dan kepuasan kerja terhadap kinerja di PT. Sinde Multi Kemasindo. Metode yang digunakan pada penelitian ini adalah metode kuantitatif dengan teknik analisis deskriptif, analisis linier berganda, pengujian hipotesis, dan koefisien determinasi. Metode pengumpulan data dilakukan dengan cara menyebarkan kuesioner menggunakan teknik sampel dengan jumlah responden sebanyak 84 responden di PT. Sinde Multi Kemasindo. Kuesioner yang digunakan dalam penelitian ini adalah sebanyak 27 pernyataan. Pengolahan data dalam penelitian ini dilakukan menggunakan software IBM SPSS statistic 24. Hasil uji regresi menunjukkan bahwa variabel gaya kepemimpinan transformasional dan kepuasan kerja berpengaruh signifikan terhadap kinerja karyawan di PT. Sinde Multi Kemasindo. Hasil koefisien determinasi pengaruh gaya kepemimpinan transformasional dan kepuasan kerja terhadap kinerja karyawan adalah sebesar 75,7% dan sisanya dipengaruhi oleh variabel lain.",658.3 - Personnel management,Karya Ilmiah - Skripsi (S1) - Reference,Human Resouces Management,2020,Universitas Telkom
"PENGARUH GOOD CORPORATE GOVERNANCE, COMPANY SIZE, DAN RISIKO LIKUIDITAS TERHADAP PROFITABILITAS (Studi Kasus pada Bank Umum Devisa Konvensional yang Terdaftar di Bursa Efek Indonesia Periode 2014 – 2018) REDZKI KURNIA PUTRA",REDZKI KURNIA PUTRA,REDZKI KURNIA PUTRA,Khairunnisa,"Bank merupakan lembaga keuangan yang kegiatan utamanya menghimpun dana dari masyarakat pemilik dana dan menyalurkan dana yang dihimpun kepada masyarakat yang memerlukan dana. Pada akhir periode usaha, setiap lembaga atau perusahaan menyusun laporan keuangan yang kemudian diberikan kepada pihak berkepentingan melalui analisis laporan keuangan yang berupa rasio dalam rangka menilai kinerja efektifitas perusahaan. Penelitian ini bertujuan untuk mengetahui pengaruh Good Corporate Governance, Company Size, dan Risiko Likuiditas terhadap Profitabilitas. Populasi pada penelitian ini adalah bank umum devisa konvensional yang terdaftar di Bursa Efek Indonesia periode 2014 – 2018. Fenomena dalam penelitian ini dieksplorasi dengan menggunakan metode studi kasus, dengan jenis penelitian deskriptif verifikatif. Teknik penentuan sampel pada penelitian ini menggunakan metode purposive sampling dan diperoleh 23 (dua puluh tiga) perusahaan perbankan dengan periode penelitian selama 5 (lima) tahun sehingga penelitian ini mendapatkan 115 (seratus lima belas) data observasi. Teknik analisis data yang digunakan dalam penelitian ini yakni panel least square. Hasil Penelitian menunjukan bahwa Good Corporate Governance, Company Size, dan Risiko Likuiditas berpengaruh secara simultan terhadap Profitabilitas. Secara parsial, Good Corporate Governance berpengaruh negatif terhadap profitabilitas, Company Size berpengaruh positif terhadap profitabilitas, dan Risiko Kredit tidak berpengaruh terhadap profitabilitas. Penelitian ini disarankan dapat digunakan sebagai acuan bagi pihak akademik untuk penelitian selanjutnya maupun bagi pihak regulator dalam mengawasi perusahaan perbankan, bagi pihak investor dalam mengambil keputusan untuk investasi, serta bagi pihak manajemen dalam mempertimbangkan strategi yang tepat untuk diterapkan di perusahaan.","332.1 - Banks, Bank failures, Money and banking, Financial institutions and their functions",Karya Ilmiah - Skripsi (S1) - Reference,Financial Performance-bank,2020,Universitas Telkom
"Pengaruh Growth, Profile,dan Slack Resources terhadap Pengungkapan Corporate Social Responsibility Pada Perusahaan Indeks LQ45 Non-keuangan yang terdaftar di Bursa Efek Indonesia periode 2014-2018 SALMA INDAH DIANA",SALMA INDAH DIANA,SALMA INDAH DIANA,Cahyaningsih,"Salah satu penyebab meningkatnya kerusakan lingkungan yang terjadi saat ini adalah aktivitas operasional suatu perusahaan. Dampak yang ditimbulkan tidak hanya kepada lingkungan namun juga dapat dirasakan oleh masyarakat sekitarnya. Hal ini menunjukkan bahwa pengungkapan corporate social responsibility (CSR) sangatlah penting bagi suatu perusahaan. Selain itu, adanya  pengungkapan CSR pada sebuah perusahaan dapat menghasilkan informasi yang berguna bagi pihak yang berkepentingan karena informasi tersebut akan menjadi bukti perusahaan telah menjalankan aktivitas tanggung jawab sosialnya sehingga akan menghasilkan  dampak positif terhadap keberlangsungan suatu perusahaan.
Tujuan dari penelitian yang dilakukan yaitu menganalisis faktor-faktor yang dapat memengaruhi pengungkapan CSR dalam sebuah perusahaan. Penelitian ini juga menganalisis pengaruh variabel independen baik secara simultan maupun parsial terhadap variabel dependen. Dalam penelitian ini, variabel independen yang akan dibahas yaitu growth, profile, dan slack resources terhadap pengungkapan CSR pada perusahaan Indeks LQ45 Non-keuangan yang terdaftar di Bursa Efek Indonesia periode 2014-2018.
Metode analisis data yang digunakan dalam penelitian ini adalah analisis regresi data panel yang diolah menggunakan aplikasi Eviews 9. Teknik pemilihan sampel dalam penelitian ini menggunakan purposive sampling dan diperoleh sebanyak 57 total observasi. Jenis data yang digunakan adalah data sekunder dengan teknik pengumpulan data melalui dokumentasi dan studi kepustakaan. 
Hasil dari penelitian ini menunjukkan bahwa variabel growth, profile, dan slack resources berpengaruh secara simultan terhadap pengungkapan corporate social responsibility. Secara parsial, variabel profile berpengaruh positif terhadap pengungkapan CSR dan variabel slack resources berpengaruh negatif terhadap pengungkapan CSR. Variabel growth tidak berpengaruh terhadap pengungkapan CSR pada perusahaan indeks LQ45 Non-keuangan yang terdaftar di BEI periode 2014-2018.
Berdasarkan hasil penelitian ini, bagi perusahaan disarankan untuk lebih meningkatkan dan memperhatikan pengungkapan tanggung jawab sosialnya baik dibidang sosial, lingkungan maupun ekonomi. Bagi investor disarankan untuk memperhatikan pengungkapan CSR pada perusahaan sebagai salah satu penilaian yang menjadi pertimbangan untuk berinvestasi kedepannya.","657.7 - Accounting for specific phases of business activity, Accounting for income, Accounting for profit",Karya Ilmiah - Skripsi (S1) - Reference,Accounting,2020,Universitas Telkom
"Pengaruh Investment Opportunity Set, Asimetri Informasi dan Likuiditas Terhadap Kualitas Laba (Studi Empiris pada Perusahaan Sektor Industri Barang Konsumi yang Terdaftar di Bursa Efek Indonesia Tahun 2015-2018) BAGAS NUR PRATAMA",BAGAS NUR PRATAMA,BAGAS NUR PRATAMA,KHAIRUNNISA,"Salah satu komponen dalam laporan keuangan adalah laporan laba/rugi yang didalamnya terdapat informasi laba atau rugi yang dihasilkan suatu perusahaan pada periode tertentu yang akan bermanfaat bagi para pengguna laporan keuangan. Selain itu informasi mengenai laba merupakan tolak ukur yang sangat penting untuk menilai kualitas laba yang dihasilkan perusahaanPenelitian ini dilakukan untuk mengidentifikasi hubungan dan pengaruh investmen opportunity set (IOS), asimetri Informasi, dan likuiditas terhadap kualitas laba pada perusahaan sektor barang konsumsi yang terdaftar di Bursa Efek Indonesia tahun 2015-2018.
Populasi dalam penelitian adalah Sektor Barang Konsumsi. Teknik pemilihan sampel yang digunakan yaitu Sampling jenuh dan diperoleh 29perusahaan dengan periode 201-2018 sehingga mendapatkan sampel sebanyak 116 observasi. Metode analisis data dalam penelitian ini adalah regresidata panel..
Hasil penelitian menunjukkan investmet opportunity set (IOS), asimetri informasi dan likuiditasi berpengaruh secara simultan terhadap kualitas laba. Hasil yang berpengaruh secara parsial yaitu variabel investment opportunity set (IOS) berpengaruh positif terhadap kualitas laba. Sedangkan variabel asimetri informasi dan likuiditas tidak berpengaruh terhadap kualitas laba .  Untuk investor hasil penelitian ini diharapkan dapat memberi  informasi tambahan dalam mengambil keputusan berinvestasi. Sedangkan untuk perusahaan, hasil penelitian ini diharapkan dapat memberikan referensi serta informasi masukan kepada perusahaan mengenai pengaruh investment opportunity set, asimetri informasi dan likuiditas terhadap kualitas laba.
Kata kunci : Kualitas Laba, Investment Opportunity Set (IOS), Asimetri Informasi, Likuiditas
?",657 - Accounting,Karya Ilmiah - Skripsi (S1) - Reference,Accounting,2020,"Universitas Telkom, S1 Akuntansi"
"PENGARUH INVESTMENT OPPORTUNITY SET, SALES GROWTH DAN KEBIJAKAN HUTANG TERHADAP KEBIJAKAN DIVIDEN 
(Studi  Pada Perusahaan Yang Terdaftar di Indeks LQ45 Tahun 2015-2018) ARI KURNIAWAN",ARI KURNIAWAN,ARI KURNIAWAN,"VAYA JULIANA DILLAK, WIWIN AMINAH","ABSTRAK
     Kebijakan dividen merupakan keputusan keuangan yang berkaitan dengan distribusi laba yang didapatkan oleh perusahaan. Prinsip dari kebijakan dividen yaitu mengenai keputusan apakah laba yang didapatkan oleh perusahaan lebih baik dibagikan kepada pemegang saham dalam bentuk dividen atau laba tersebut sebaiknya ditahan dalam bentuk laba ditahan.
     Penelitian ini bertujuan untuk mengetahui pengaruh investment opportunity set, sales growth, dan kebijakan hutang terhadap kebijakan dividen. Populasi dalam penelitian ini adalah perusahaan yang terdaftar di indeks LQ45 periode 2015-2018.
     Teknik yang digunakan dalam penelitian ini yaitu purposive sampling. Sampel yang didapatkan sebanyak 12 perusahaan dengan periode pengamatan empat tahun sehingga dalam penelitian ini diperoleh 48 data penelitian. Data yang diambil berupa laporan keuangan yang bersumber dari Bursa Efek Indonesia (BEI). Teknik analisis yang digunakan adalah analisis regresi linear berganda. 
     Hasil penelitian menunjukan bahwa variabel investment opportunity set, sales growth dan kebijakan hutang berpengaruh secara simultan terhadap kebijakan dividen. Secara parsial investment opportunity set berpengaruh positif terhadap kebijakan dividen, sementara sales growth berpengaruh negatif terhadap kebijakan dividen dan kebijakan hutang tidak berpengaruh terhadap kebijakan dividen. Hasil penelitian ini menunjukan bahwa investment opportunity set dan sales growth hanya mempengaruhi kebijakan dividen sebesar 0,377 atau 37,7% dan sisanya dijelaskan oleh variabel lain diluar penelitian ini.
     Berdasarkan hasil penelitian, penulis ingin memberikan saran agar peneliti selanjutnya menggunakan variabel lain yang diduga dapat mempengaruhi kebijakan dividen. Selain itu, penelitian ini diharapkan bisa menjadi acuan bagi perusahaan dalam menentukan pengambilan keputusan mengenai kebijakan dividen.",657 - Accounting,Karya Ilmiah - Skripsi (S1) - Reference,Accounting And Finance,2020,"Universitas Telkom, S1 Akuntansi"
"PENGARUH KEPEMILIKAN INSTITUSIONAL, KEPEMILIKAN MANAJERIAL, KONSENTRASI KEPEMILIKAN, TINGKAT HUTANG DAN UKURAN PERUSAHAAN TERHADAP PERSISTENSI LABA ATHIYYA NADHIFA NURAULIA",ATHIYYA NADHIFA NURAULIA,ATHIYYA NADHIFA NURAULIA,Dudi Pratomo,"Persistensi Laba merupakan revisi laba untuk melihat laba perusahaan yang berkesinambungan. Persistensi laba menjadi aspek yang penting dalam informasi laba untuk pengambilan keputusan. Persistensi laba dapat memprediksi laba dimasa depan yang berguna untuk para investor dalam mengalokasikan dana yang tepat untuk diinvestasikan. Penelitian ini bertujuan untuk mengetahui pengaruh kepemilikan institusional, kepemilikan manajerial, konsentrasi kepemilikan, tingkat hutang dan ukuran perusahaan terhadap persistensi laba. Penelitian ini menggunakan data perusahaan sektor properti, real estate dan konstruksi yang terdaftar di BEI tahun 2013 hingga 2017. Teknik pemilihan sampel dalam penelitian ini menggunakan purposive sampling dan diperoleh 17 perusahaan dengan kurun waktu 5 tahun sehingga didapat 85 sampel yang diobservasi. Metode analisis data dalam penelitian ini menggunakan regresi linear berganda dan prosesnya digunakan software Eviews 10. Penelitian ini mengacu terhadap Agency theory yang berkaitan dengan konflik antara agen dan principal. Hasil pengujian hipotesis menunjukkan secara simultan kepemilikan institusional, kepemilikan manajerial dan konsentrasi kepemilikan serta tingkat hutang dan ukuran perusahaan berpengaruh terhadap persistensi laba. Uji parsial menunjukkan kepemilikan institusional, kepemilikan manajerial, konsentrasi kepemilikan dan ukuran perusahaan berpengaruh negatif terhadap persistensi laba sedangkan tingkat hutang tidak berpengaruh terhadap persistensi laba. Untuk penelitian selanjutnya, diharapkan agar menambahkan variabel keuangan dan non keuangan lainnya yang belum digunakan didalam penelitian ini dan menggunakan objek lainnya. Diharapkan bagi manajemen perusahaan agar memaksimalkan kinerja agar menghasilkan laba lebih baik dan bagi investor agar lebih memperhatikan keseluruhan informasi didalam laporan keuangan.","657.7 - Accounting for specific phases of business activity, Accounting for income, Accounting for profit",Karya Ilmiah - Skripsi (S1) - Reference,Accounting And Finance,2020,Universitas Telkom
"Pengaruh Kepemilikan Institusional, Komisaris Independen, dan Komite Audit terhadap Penghindaran Pajak (Studi Kasus pada Perusahaan Barang dan Konsumsi yang Terdaftar di BEI Periode 2015-2018) RISA AULIA RANA",RISA AULIA RANA,RISA AULIA RANA,Dudi Pratomo,"Pajak adalah kontribusi wajib kepada negara yang terutang oleh pribadi atau badan yang bersifat memaksa berdasarkan Undang-Undang. Penerimaan memiliki peran penting dalam penyumbang pendapatan negara, tetapi kenyataannya penerimaan pajak belum maksimal. Penghindaran pajak (tax avoidance) merupakan upaya penghindaran pajak yang dilakukan secara legal dan aman bagi wajib pajak karena tidak bertentangan dengan ketentuan perpajakan. Persoalan dalam penghindaran pajak cukup unik dan rumit, di satu sisi penghindaran pajak diperbolehkan, tetapi di sisi lain penghindaran pajak tidak diinginkan dikarenakan akan mengurangi pendapatan negara dalam hal perpajakan. Salah satu contoh fenomena yang terjadi di Indonesia mengenai penghindaran pajak terjadi pada perusahaan tembakau yang dimiliki oleh Britih American Tobacco (BAT) yang melakukan penghindaran pajak di Indonesia melalui PT Bentoel Internasional Investama. Penelitian ini bertujuan untuk mengetahui pengaruh kepemilikan institusional, komisaris independen, dan komite audit terhadap penghindaran pajak. Penghindaran pajak dalam penelitian ini menggunakan proksi CETR. Data yang digunakan adalah data sekunder. Sampel dari penelitian ini adalah perusahaan barang konsumsi yang terdaftar di BEI periode 2015-2018. Teknik yang digunakan adalah analisis regresi data panel. Hasil dari penelitian ini adalah kepemilikan institusional dan komisaris independen berpengaruh negatif terhadap penghindaran pajak secara parsial, sedangkan komite audit tidak berpengaruh terhadap penghindaran pajak. Secara simultan kepemilikan institusional, komisaris independen dan komite audit berpengaruh terhadap penghindaran pajak. Kata kunci: komite audit, komisaris independen, kepemilikan institusional, penghindaran pajak.",336.2 - Taxes and Taxation,Karya Ilmiah - Skripsi (S1) - Reference,Tax & Taxation,2020,Universitas Telkom
"Pengaruh Ketepatan Waktu Pelaporan, Default Risk, dan Political Connection Terhadap Kualitas Laba FERA ANASTASIA LUNGKANG",FERA ANASTASIA LUNGKANG,FERA ANASTASIA LUNGKANG,Muhamad Muslih,"Keterbukaan mengenai informasi perusahaan akan memudahkan investor dalam mempertimbangkan suatu perusahaan. Inverstor dalam mengambil keputusan dipengaruhi oleh informasi laba yang berkualitas. Jika laba yang disajikan tidak mencerminkan kinerja yang sesungguhnya, maka hal tersebut akan mengakibatkan terjadinya kesalahan persepsi bagi pengguna laporan keuangan dan kemudian akan menyesatkan apabila dijadikan sebagai dasar pengambilan keputusan oleh investor. Kuatnya reaksi pasar terhadap laba tercermin dari tingginya earnings response coefficient (ERC) yang menunjukkan kualitas laba. Penelitian ini bertujuan untuk mengetahui pengaruh ketepatan waktu pelaporan, default risk, dan political connection terhadap kualitas laba, baik secara simultan maupun parsial. Populasi dalam penelitian ini adalah seluruh perusahaan yang termasuk dalam sektor industri dasar dan kimia yang terdaftar di Bursa Efek Indonesia (BEI) periode 2014-2018. Pada penelitian ini menggunakan purposive sampling sebagai penentuan sampel sehingga memperoleh 115 sampel. Analisis data yang digunakan adalah analisis regresi data panel. Hasil penelitian menunjukkan bahwa ketepatan waktu pelaporan, default risk, dan political connection berpengaruh secara simultan terhadap kualitas laba. Secara parsial political connection berpengaruh negatif terhadap kualitas laba yang juga merupakan pembaruan variabel dalam penelitian ini.",657 - Accounting,Karya Ilmiah - Skripsi (S1) - Reference,Accounting,2020,Universitas Telkom
"PENGARUH PAJAK, TUNNELING INCENTIVE, DEBT COVENANT,
DAN EXCHANGE RATE TERHADAP TRANSFER PRICING
(Studi pada Perusahaan Manufaktur yang Terdaftar di Bursa Efek Indonesia Periode 2016-2018) SYARIFAH FITRI AINA",SYARIFAH FITRI AINA,SYARIFAH FITRI AINA,CAHYANINGSIH,"Transfer pricing adalah tindakan mengalokasikan laba dari entitas perusahaan di satu negara ke entitas perusahaan negara lain dalam satu group perusahaan dengan tujuan untuk meminimalisir bahkan menghindari pajak. Transfer pricing diyakini mengakibatkan berkurang atau hilangnya potensi penerimaan pajak suatu negara karena perusahaan multinasional cenderung menggeser kewajiban perpajakannya dari negara-negara yang memiliki tarif pajak tinggi (high tax countries) ke negara-negara yang menerapkan tarif pajak rendah (low tax countries). Penelitian ini memiliki tujuan untuk mengetahui pengaruh pajak, tunneling incentive, debt covenant, dan exchange rate terhadap transfer pricing baik secara simultan maupun parsial. Populasi pada penelitian ini yaitu perusahaan manufaktur yang terdaftar di Bursa Efek Indonesia periode 2016-2018. Pemilihan sampel ditentukan dengan metode purposive sampling, dan jumlah sampel yang diperoleh sebanyak 69 sampel. Analisis yang digunakan dalam penelitian ini yaitu analisis deskriptif dan analisis logistik. Hasil pengujian hipotesis menunjukkan bahwa secara simultan variabel pajak, tunneling incentive, debt covenant, exchange rate berpengaruh terhadap transfer pricing. Secara parsial pajak tidak berpengaruh terhadap transfer pricing, tunneling incentive berpengaruh positif terhadap transfer pricing, debt covenant berpengaruh positif terhadap transfer pricing, sedangkan exchange rate tidak berpengaruh terhadap transfer pricing.","657.46 - Tax accounting, Accounting for social security tax",Karya Ilmiah - Skripsi (S1) - Reference,Tax,2020,"Universitas Telkom, S1 Akuntansi"
"Pengaruh Pengungkapan CSR, Komte Audit dan Default Risk Terhadap Earnings Response Coefficient MIFTAH KAMAL NURIYANTO",MIFTAH KAMAL NURIYANTO,MIFTAH KAMAL NURIYANTO,"Annisa Nurbaiti, Wiwin Aminah","Sebagai dasar pertimbangan inventasi earnings response coefficient menjadi hal yang perlu di ketahui investor sebelum memutuskan untuk melakukan investasi. Sebagai upaya menghilangkan bias atau keraguan dalam investasinya. Informasi yang diketahui dapat berupa kabar baik atau kabar buruk yang diketahui dari tinggi rendahnya nilai earnings response coefficient.. Penelitian ini bertujuan untuk menguji dan seberapa besar pengaruh pengungkapan CSR, komite audit, default risk terhadap earnings response coefficient. penelitian dilakukan terhadap peusahaan yang manufaktur sektor industri dasar dan kimia yang terdaftas di Bursa Efek Indonesia periode tahun 2015 – 2018. Dengan menggunakan teknik pusposive sampling Perusahaan yang didapatkan dan dijadikan sampel dalam penelitian ini sebanyak 23 perusahaan dengan waktu pengamatan 4 tahun didapatkan jumlah 92 observasi, kemudian dilakukan Outliers seanyak 11 observasi sehingga jumlah observasi yang digunakan berjumlah 81 observasi dengan Non-probability sampling. Pengujian ini menggunakan teknik pengujian analisis statistik deskriptif dan metode regresi data panel. Hasil penelitian menunjukkan bahwa pengungkapan CSR, komite audit, dan default risk secara secara simultan memiliki pengaruh terhadap earnings response coefficient. Secara parsial, Variabel Komite audit memiliki pengaruh terhadap earnings response coefficient. sementara pengungkapan CSR dan default risk tidak memiliki pengaruh terhadap earnings response coefficient.",657 - Accounting,Karya Ilmiah - Skripsi (S1) - Reference,Accounting,2020,Universitas Telkom
"PENGARUH PROFITABILITAS, LIKUIDITAS, DAN SOLVABILITAS TERHADAP PENGUNGKAPAN CORPORATE SOCIAL RESPONSIBILITY (Studi Pada Perusahaan di Indeks Sri-Kehati Tahun 2015-2018) YUNITA EASTY PERTIWI LOLO",YUNITA EASTY PERTIWI LOLO,YUNITA EASTY PERTIWI LOLO,WILLY SRI YULIANDARI,"CSR merupakan kewajiban suatu perusahaan yang tidak hanya memberikan kebutuhan masyarakat tetapi juga memperhatikan bagaimana cara mempertahankan kualitas lingkungan dengan berkontribusi positif terhadap masyarakat di lingkumgan perusahaan tersebut beroperasi. Dengan meningkatnya kesadaran masyarakat akan lingkungan perusahaan dituntut agar memiliki tanggung jawab atas kegiatan operasional yang dilakukan bukan hanya berfokus pada laba yang dihasilkan Namun, berdasarkan survei yang dilakukan oleh Riset Centre for Governance, Institutions, and Organizations National University of Singapore (NUS) Business School menunjukkan rendahnya pemahaman perusahaan terhadap praktik CSR terutama di Indonesia (Suastha, 2016). Tujuan dilakukannya penelitian ini adalah untuk mengetahui beberapa faktor yang mempengaruhi praktik CSR sehingga variabel dependen dalam penelitian ini adalah pengungkapan CSR dan variabel independennya adalah profitabilitas (net profit margin), likuiditas (current ratio) dan solvabilitas (debt to total asset ratio) baik secara simultan maupun parsial. Sampel penelitian ini sebanyak 60 sampel yang terdiri dari perusahaan yang terdaftar pada indeks Sri-Kehati periode 2015-2018 menggunakan analisis regresi data panel dengan bantuan aplikasi Eviews10 dengan metode kuantitatif. Data diperoleh berdasarkan laporan tahunan dan laporan keuangan. Hasil penelitian ini menunjukan bahwa secara simultan profitabilitas (net profit margin), likuiditas (current ratio), dan solvabilitas (debt to total asset ratio) berpengaruh terhadap pengungkapan CSR. Secara parsial profitabilitas (net profit margin), likuiditas (current ratio), dan solvabilitas (debt to total asset ratio) berpengaruh terhadap pengungkapan CSR. dengan kemampuan variabel independen menjelaskan variabel dependen sebesar 66,51%. Perusahaan diharapkan mampu mengontrol penggunaan utang sebagai sumber pendanaan serta mampu bekerja secara efisien agar mampu meningkatkan laba serta menekan beban-beban agar kegiatan operasional tidak bergantung pada utang. Kata Kunci: Pengungkapan Corporate social responsibility, Profitabilitas, Likuiditas, Solvabilitas",657 - Accounting,Karya Ilmiah - Skripsi (S1) - Reference,Accounting,2020,"Universitas Telkom, S1 Akuntansi"
